model,sample_id,L,cer_vs_gt,cer_vs_original_whisper,gt_len,hyp_len
lca,BAC009S0915W0439,3,0.2857142857142857,0.5714285714285714,21,21
base,BAC009S0916W0333,1,1.0,1.0,17,17
base,BAC009S0916W0333,2,0.23529411764705882,0.23529411764705882,17,17
base,BAC009S0916W0333,3,0.17647058823529413,0.11764705882352941,17,17
lca,BAC009S0916W0333,1,1.7647058823529411,1.7647058823529411,17,30
lca,BAC009S0916W0333,2,0.23529411764705882,0.23529411764705882,17,17
lca,BAC009S0916W0333,3,0.058823529411764705,0.0,17,17
base,BAC009S0764W0293,1,1.0,1.0,11,9
base,BAC009S0764W0293,2,0.7272727272727273,0.7272727272727273,11,12
base,BAC009S0764W0293,3,0.6363636363636364,0.6363636363636364,11,11
lca,BAC009S0764W0293,1,1.0,1.0,11,6
lca,BAC009S0764W0293,2,0.6363636363636364,0.6363636363636364,11,12
lca,BAC009S0764W0293,3,0.2727272727272727,0.2727272727272727,11,11
base,BAC009S0765W0185,1,1.0,1.0,7,7
base,BAC009S0765W0185,2,0.14285714285714285,0.14285714285714285,7,7
base,BAC009S0765W0185,3,0.14285714285714285,0.14285714285714285,7,7
lca,BAC009S0765W0185,1,1.0,1.0,7,5
lca,BAC009S0765W0185,2,0.0,0.0,7,7
lca,BAC009S0765W0185,3,0.2857142857142857,0.2857142857142857,7,7
base,BAC009S0766W0209,1,1.0,1.0,13,12
base,BAC009S0766W0209,2,0.8461538461538461,0.8666666666666667,13,14
base,BAC009S0766W0209,3,0.6923076923076923,0.3333333333333333,13,17
lca,BAC009S0766W0209,1,1.0769230769230769,1.0,13,14
lca,BAC009S0766W0209,2,0.6153846153846154,0.6666666666666666,13,13
lca,BAC009S0766W0209,3,0.8461538461538461,0.8,13,15
base,BAC009S0767W0329,1,1.0,0.96,24,19
base,BAC009S0767W0329,2,0.3333333333333333,0.44,24,24
base,BAC009S0767W0329,3,0.16666666666666666,0.28,24,26
lca,BAC009S0767W0329,1,0.7916666666666666,0.76,24,27
lca,BAC009S0767W0329,2,0.4583333333333333,0.6,24,23
lca,BAC009S0767W0329,3,0.3333333333333333,0.16,24,24
base,BAC009S0768W0358,1,1.0,1.0,12,0
base,BAC009S0768W0358,2,0.25,0.3076923076923077,12,13
base,BAC009S0768W0358,3,0.08333333333333333,0.15384615384615385,12,12
lca,BAC009S0768W0358,1,0.5,0.5384615384615384,12,13
lca,BAC009S0768W0358,2,0.3333333333333333,0.38461538461538464,12,12
lca,BAC009S0768W0358,3,0.3333333333333333,0.38461538461538464,12,12
base,BAC009S0769W0257,1,1.0,1.0,13,8
base,BAC009S0769W0257,2,0.6923076923076923,0.6923076923076923,13,15
base,BAC009S0769W0257,3,0.07692307692307693,0.07692307692307693,13,13
lca,BAC009S0769W0257,1,1.0769230769230769,1.0769230769230769,13,14
lca,BAC009S0769W0257,2,1.1538461538461537,1.1538461538461537,13,15
lca,BAC009S0769W0257,3,0.6923076923076923,0.6923076923076923,13,15
base,BAC009S0770W0161,1,1.1428571428571428,1.1428571428571428,14,16
base,BAC009S0770W0161,2,0.6428571428571429,0.6428571428571429,14,13
base,BAC009S0770W0161,3,0.42857142857142855,0.42857142857142855,14,14
lca,BAC009S0770W0161,1,3.642857142857143,3.642857142857143,14,51
lca,BAC009S0770W0161,2,0.14285714285714285,0.14285714285714285,14,14
lca,BAC009S0770W0161,3,0.5714285714285714,0.5714285714285714,14,14
base,BAC009S0901W0130,1,1.4,1.3333333333333333,15,21
base,BAC009S0901W0130,2,0.5333333333333333,0.5333333333333333,15,17
base,BAC009S0901W0130,3,0.2,0.13333333333333333,15,15
lca,BAC009S0901W0130,1,1.0,1.0,15,4
lca,BAC009S0901W0130,2,0.2,0.13333333333333333,15,15
lca,BAC009S0901W0130,3,0.06666666666666667,0.0,15,15
base,BAC009S0902W0417,1,1.0,1.0,9,9
base,BAC009S0902W0417,2,4.555555555555555,4.555555555555555,9,42
base,BAC009S0902W0417,3,0.3333333333333333,0.3333333333333333,9,9
lca,BAC009S0902W0417,1,1.2222222222222223,1.2222222222222223,9,11
lca,BAC009S0902W0417,2,1.3333333333333333,1.3333333333333333,9,12
lca,BAC009S0902W0417,3,3.888888888888889,3.888888888888889,9,35
base,BAC009S0903W0182,1,4.5,4.5,8,36
base,BAC009S0903W0182,2,1.0,1.0,8,8
base,BAC009S0903W0182,3,1.0,1.0,8,7
lca,BAC009S0903W0182,1,1.0,1.0,8,8
lca,BAC009S0903W0182,2,1.0,1.0,8,3
lca,BAC009S0903W0182,3,1.25,1.25,8,10
base,BAC009S0904W0134,1,4.071428571428571,4.071428571428571,14,57
base,BAC009S0904W0134,2,1.9285714285714286,1.9285714285714286,14,27
base,BAC009S0904W0134,3,0.9285714285714286,0.9285714285714286,14,16
lca,BAC009S0904W0134,1,1.0,1.0,14,0
lca,BAC009S0904W0134,2,0.7142857142857143,0.6428571428571429,14,17
lca,BAC009S0904W0134,3,0.5,0.42857142857142855,14,14
base,BAC009S0905W0184,1,2.5,2.5,18,45
base,BAC009S0905W0184,2,0.9444444444444444,0.9444444444444444,18,25
base,BAC009S0905W0184,3,0.3888888888888889,0.3888888888888889,18,18
lca,BAC009S0905W0184,1,1.4444444444444444,1.4444444444444444,18,26
lca,BAC009S0905W0184,2,0.4444444444444444,0.4444444444444444,18,18
lca,BAC009S0905W0184,3,0.4444444444444444,0.4444444444444444,18,18
base,BAC009S0906W0205,1,1.0,1.0,15,0
base,BAC009S0906W0205,2,0.5333333333333333,0.3333333333333333,15,15
base,BAC009S0906W0205,3,0.4666666666666667,0.0,15,15
lca,BAC009S0906W0205,1,1.5333333333333334,1.5333333333333334,15,23
lca,BAC009S0906W0205,2,0.8,0.9333333333333333,15,17
lca,BAC009S0906W0205,3,0.5333333333333333,0.13333333333333333,15,15
base,BAC009S0907W0478,1,1.1111111111111112,1.1111111111111112,9,10
base,BAC009S0907W0478,2,0.4444444444444444,0.2222222222222222,9,9
base,BAC009S0907W0478,3,0.1111111111111111,0.4444444444444444,9,9
lca,BAC009S0907W0478,1,1.1111111111111112,1.1111111111111112,9,10
lca,BAC009S0907W0478,2,0.4444444444444444,0.5555555555555556,9,9
lca,BAC009S0907W0478,3,0.4444444444444444,0.2222222222222222,9,9
base,BAC009S0908W0341,1,1.0,1.0,13,0
base,BAC009S0908W0341,2,1.1538461538461537,1.1538461538461537,13,15
base,BAC009S0908W0341,3,0.38461538461538464,0.23076923076923078,13,13
lca,BAC009S0908W0341,1,3.6153846153846154,3.6153846153846154,13,47
lca,BAC009S0908W0341,2,0.6153846153846154,0.6153846153846154,13,13
lca,BAC009S0908W0341,3,0.38461538461538464,0.15384615384615385,13,13
base,BAC009S0912W0312,1,0.9444444444444444,0.9444444444444444,18,21
base,BAC009S0912W0312,2,0.3888888888888889,0.3888888888888889,18,18
base,BAC009S0912W0312,3,0.5,0.5,18,18
lca,BAC009S0912W0312,1,1.2222222222222223,1.2222222222222223,18,22
lca,BAC009S0912W0312,2,0.3888888888888889,0.3888888888888889,18,18
lca,BAC009S0912W0312,3,0.05555555555555555,0.05555555555555555,18,18
base,BAC009S0913W0323,1,1.0,1.0,18,15
base,BAC009S0913W0323,2,0.6666666666666666,0.6111111111111112,18,19
base,BAC009S0913W0323,3,0.3888888888888889,0.3888888888888889,18,18
lca,BAC009S0913W0323,1,1.0,1.0,18,0
lca,BAC009S0913W0323,2,0.5555555555555556,0.5,18,16
lca,BAC009S0913W0323,3,0.6111111111111112,0.6111111111111112,18,17
base,BAC009S0914W0424,1,1.2916666666666667,1.2916666666666667,24,31
base,BAC009S0914W0424,2,0.8333333333333334,0.8333333333333334,24,23
base,BAC009S0914W0424,3,0.6666666666666666,0.625,24,24
lca,BAC009S0914W0424,1,1.0,1.0,24,17
lca,BAC009S0914W0424,2,0.8333333333333334,0.8333333333333334,24,25
lca,BAC009S0914W0424,3,0.625,0.6666666666666666,24,25
base,BAC009S0915W0321,1,1.0,1.0,10,5
base,BAC009S0915W0321,2,0.5,0.36363636363636365,10,11
base,BAC009S0915W0321,3,0.7,0.5454545454545454,10,12
lca,BAC009S0915W0321,1,1.9,1.7272727272727273,10,19
lca,BAC009S0915W0321,2,0.7,0.5454545454545454,10,11
lca,BAC009S0915W0321,3,0.6,0.6363636363636364,10,11
base,BAC009S0916W0398,1,2.5714285714285716,2.5714285714285716,7,19
base,BAC009S0916W0398,2,0.5714285714285714,0.5714285714285714,7,7
base,BAC009S0916W0398,3,0.0,0.0,7,7
lca,BAC009S0916W0398,1,4.0,4.0,7,28
lca,BAC009S0916W0398,2,0.2857142857142857,0.2857142857142857,7,7
lca,BAC009S0916W0398,3,0.0,0.0,7,7
base,BAC009S0764W0174,1,1.0,1.0,12,8
base,BAC009S0764W0174,2,0.25,0.25,12,12
base,BAC009S0764W0174,3,0.25,0.25,12,12
lca,BAC009S0764W0174,1,1.0,1.0,12,8
lca,BAC009S0764W0174,2,1.0,1.0,12,13
lca,BAC009S0764W0174,3,0.3333333333333333,0.4166666666666667,12,11
base,BAC009S0765W0366,1,1.6,1.6,15,24
base,BAC009S0765W0366,2,0.3333333333333333,0.3333333333333333,15,16
base,BAC009S0765W0366,3,0.2,0.2,15,15
lca,BAC009S0765W0366,1,1.0,1.0,15,14
lca,BAC009S0765W0366,2,0.2,0.2,15,14
lca,BAC009S0765W0366,3,0.2,0.2,15,15
base,BAC009S0766W0478,1,1.6,1.6,15,24
base,BAC009S0766W0478,2,0.6,0.6,15,14
base,BAC009S0766W0478,3,0.6666666666666666,0.6666666666666666,15,15
lca,BAC009S0766W0478,1,1.5333333333333334,1.5333333333333334,15,23
lca,BAC009S0766W0478,2,1.0,1.0,15,4
lca,BAC009S0766W0478,3,0.6,0.6,15,13
base,BAC009S0767W0328,1,0.8333333333333334,0.8421052631578947,18,18
base,BAC009S0767W0328,2,0.05555555555555555,0.0,18,19
base,BAC009S0767W0328,3,0.05555555555555555,0.0,18,19
lca,BAC009S0767W0328,1,0.8888888888888888,0.8947368421052632,18,15
lca,BAC009S0767W0328,2,0.2222222222222222,0.2631578947368421,18,18
lca,BAC009S0767W0328,3,0.0,0.05263157894736842,18,18
base,BAC009S0768W0121,1,1.0,1.0,16,4
base,BAC009S0768W0121,2,0.625,0.625,16,18
base,BAC009S0768W0121,3,0.375,0.375,16,16
lca,BAC009S0768W0121,1,1.4375,1.4375,16,24
lca,BAC009S0768W0121,2,0.375,0.375,16,16
lca,BAC009S0768W0121,3,0.0,0.0625,16,16
base,BAC009S0769W0453,1,1.0,1.0,15,0
base,BAC009S0769W0453,2,0.8,0.8235294117647058,15,15
base,BAC009S0769W0453,3,0.5333333333333333,0.5294117647058824,15,15
lca,BAC009S0769W0453,1,1.5333333333333334,1.3529411764705883,15,24
lca,BAC009S0769W0453,2,0.4666666666666667,0.5882352941176471,15,15
lca,BAC009S0769W0453,3,0.8,0.7647058823529411,15,16
base,BAC009S0770W0180,1,1.0,1.0,9,8
base,BAC009S0770W0180,2,0.5555555555555556,0.5555555555555556,9,9
base,BAC009S0770W0180,3,0.5555555555555556,0.5555555555555556,9,9
lca,BAC009S0770W0180,1,1.5555555555555556,1.5555555555555556,9,16
lca,BAC009S0770W0180,2,0.4444444444444444,0.4444444444444444,9,9
lca,BAC009S0770W0180,3,0.4444444444444444,0.4444444444444444,9,9
base,BAC009S0901W0244,1,2.5833333333333335,2.5833333333333335,12,31
base,BAC009S0901W0244,2,0.9166666666666666,0.9166666666666666,12,14
base,BAC009S0901W0244,3,0.5833333333333334,0.5833333333333334,12,12
lca,BAC009S0901W0244,1,0.9166666666666666,0.9166666666666666,12,7
lca,BAC009S0901W0244,2,3.0,3.0,12,36
lca,BAC009S0901W0244,3,0.08333333333333333,0.08333333333333333,12,12
base,BAC009S0902W0153,1,0.4166666666666667,0.4166666666666667,24,26
base,BAC009S0902W0153,2,0.20833333333333334,0.20833333333333334,24,26
base,BAC009S0902W0153,3,0.16666666666666666,0.16666666666666666,24,26
lca,BAC009S0902W0153,1,0.6666666666666666,0.6666666666666666,24,26
lca,BAC009S0902W0153,2,0.041666666666666664,0.041666666666666664,24,24
lca,BAC009S0902W0153,3,0.041666666666666664,0.041666666666666664,24,24
base,BAC009S0903W0166,1,1.4,1.4,10,15
base,BAC009S0903W0166,2,2.7,2.7,10,27
base,BAC009S0903W0166,3,0.6,0.7,10,10
lca,BAC009S0903W0166,1,3.3,3.3,10,33
lca,BAC009S0903W0166,2,1.1,1.0,10,13
lca,BAC009S0903W0166,3,0.6,0.4,10,10
base,BAC009S0904W0179,1,1.0,1.0,16,9
base,BAC009S0904W0179,2,1.0,1.0,16,14
base,BAC009S0904W0179,3,0.8125,0.8125,16,17
lca,BAC009S0904W0179,1,2.4375,2.4375,16,39
lca,BAC009S0904W0179,2,0.875,0.875,16,17
lca,BAC009S0904W0179,3,0.75,0.75,16,19
base,BAC009S0905W0182,1,1.5384615384615385,1.5384615384615385,13,20
base,BAC009S0905W0182,2,0.5384615384615384,0.6923076923076923,13,13
base,BAC009S0905W0182,3,0.6923076923076923,0.7692307692307693,13,14
lca,BAC009S0905W0182,1,1.7692307692307692,1.7692307692307692,13,23
lca,BAC009S0905W0182,2,0.6153846153846154,0.3076923076923077,13,13
lca,BAC009S0905W0182,3,0.46153846153846156,0.15384615384615385,13,13
base,BAC009S0906W0248,1,1.75,1.6666666666666667,20,35
base,BAC009S0906W0248,2,0.65,0.5714285714285714,20,20
base,BAC009S0906W0248,3,0.5,0.42857142857142855,20,21
lca,BAC009S0906W0248,1,1.0,1.0,20,13
lca,BAC009S0906W0248,2,0.5,0.5238095238095238,20,20
lca,BAC009S0906W0248,3,0.45,0.47619047619047616,20,20
base,BAC009S0907W0417,1,1.0,1.0,6,5
base,BAC009S0907W0417,2,0.16666666666666666,0.16666666666666666,6,6
base,BAC009S0907W0417,3,0.8333333333333334,0.8333333333333334,6,7
lca,BAC009S0907W0417,1,4.0,4.0,6,24
lca,BAC009S0907W0417,2,0.6666666666666666,0.6666666666666666,6,6
lca,BAC009S0907W0417,3,0.16666666666666666,0.16666666666666666,6,6
base,BAC009S0908W0162,1,1.4,1.4,10,14
base,BAC009S0908W0162,2,0.5,0.5,10,10
base,BAC009S0908W0162,3,0.2,0.2,10,10
lca,BAC009S0908W0162,1,3.3,3.3,10,33
lca,BAC009S0908W0162,2,0.5,0.5,10,10
lca,BAC009S0908W0162,3,0.5,0.5,10,10
base,BAC009S0912W0142,1,1.0,1.1,23,22
base,BAC009S0912W0142,2,0.4782608695652174,0.15,23,21
base,BAC009S0912W0142,3,0.4782608695652174,0.15,23,21
lca,BAC009S0912W0142,1,1.0,1.15,23,23
lca,BAC009S0912W0142,2,0.4782608695652174,0.1,23,20
lca,BAC009S0912W0142,3,0.6956521739130435,0.35,23,20
base,BAC009S0913W0214,1,1.0,1.0,12,13
base,BAC009S0913W0214,2,0.0,0.08333333333333333,12,12
base,BAC009S0913W0214,3,0.25,0.16666666666666666,12,12
lca,BAC009S0913W0214,1,0.75,0.75,12,14
lca,BAC009S0913W0214,2,0.08333333333333333,0.08333333333333333,12,12
lca,BAC009S0913W0214,3,0.08333333333333333,0.0,12,12
base,BAC009S0914W0383,1,1.0,1.0,13,0
base,BAC009S0914W0383,2,1.0,1.0,13,0
base,BAC009S0914W0383,3,1.0,1.0,13,0
lca,BAC009S0914W0383,1,1.0769230769230769,1.0769230769230769,13,15
lca,BAC009S0914W0383,2,1.1538461538461537,1.1538461538461537,13,15
lca,BAC009S0914W0383,3,0.9230769230769231,0.8461538461538461,13,13
base,BAC009S0915W0348,1,2.0,2.0,11,22
base,BAC009S0915W0348,2,0.2727272727272727,0.2727272727272727,11,11
base,BAC009S0915W0348,3,0.2727272727272727,0.2727272727272727,11,11
lca,BAC009S0915W0348,1,3.5454545454545454,3.5454545454545454,11,39
lca,BAC009S0915W0348,2,0.36363636363636365,0.36363636363636365,11,11
lca,BAC009S0915W0348,3,0.2727272727272727,0.2727272727272727,11,11
base,BAC009S0916W0473,1,1.0,1.0,7,9
base,BAC009S0916W0473,2,0.42857142857142855,0.42857142857142855,7,6
base,BAC009S0916W0473,3,0.2857142857142857,0.0,7,7
lca,BAC009S0916W0473,1,2.2857142857142856,2.2857142857142856,7,16
lca,BAC009S0916W0473,2,0.5714285714285714,0.2857142857142857,7,7
lca,BAC009S0916W0473,3,0.2857142857142857,0.0,7,7
base,BAC009S0764W0428,1,0.65,0.65,20,19
base,BAC009S0764W0428,2,0.7,0.7,20,21
base,BAC009S0764W0428,3,0.5,0.5,20,20
lca,BAC009S0764W0428,1,1.8,1.8,20,36
lca,BAC009S0764W0428,2,0.6,0.6,20,20
lca,BAC009S0764W0428,3,0.55,0.5,20,21
base,BAC009S0765W0146,1,3.6363636363636362,3.727272727272727,11,42
base,BAC009S0765W0146,2,0.2727272727272727,0.2727272727272727,11,11
base,BAC009S0765W0146,3,0.45454545454545453,0.45454545454545453,11,11
lca,BAC009S0765W0146,1,1.7272727272727273,1.7272727272727273,11,19
lca,BAC009S0765W0146,2,0.6363636363636364,0.6363636363636364,11,11
lca,BAC009S0765W0146,3,0.36363636363636365,0.36363636363636365,11,11
base,BAC009S0766W0484,1,1.263157894736842,1.1428571428571428,19,24
base,BAC009S0766W0484,2,0.8421052631578947,0.8571428571428571,19,19
base,BAC009S0766W0484,3,0.5789473684210527,0.47619047619047616,19,19
lca,BAC009S0766W0484,1,1.0,1.0,19,15
lca,BAC009S0766W0484,2,0.8421052631578947,0.7142857142857143,19,20
lca,BAC009S0766W0484,3,0.5789473684210527,0.38095238095238093,19,19
base,BAC009S0767W0429,1,1.1,1.2222222222222223,10,11
base,BAC009S0767W0429,2,0.9,1.0,10,11
base,BAC009S0767W0429,3,0.7,0.6666666666666666,10,8
lca,BAC009S0767W0429,1,1.8,2.0,10,18
lca,BAC009S0767W0429,2,0.5,0.5555555555555556,10,10
lca,BAC009S0767W0429,3,0.3,0.3333333333333333,10,10
base,BAC009S0768W0294,1,2.066666666666667,2.066666666666667,15,32
base,BAC009S0768W0294,2,0.7333333333333333,0.7333333333333333,15,15
base,BAC009S0768W0294,3,0.4,0.4,15,14
lca,BAC009S0768W0294,1,1.6666666666666667,1.6666666666666667,15,25
lca,BAC009S0768W0294,2,0.8,0.8,15,16
lca,BAC009S0768W0294,3,0.6666666666666666,0.6,15,15
base,BAC009S0769W0383,1,2.5,2.5,10,25
base,BAC009S0769W0383,2,1.2,1.1,10,13
base,BAC009S0769W0383,3,1.1,1.1,10,12
lca,BAC009S0769W0383,1,4.6,4.6,10,46
lca,BAC009S0769W0383,2,2.6,2.6,10,27
lca,BAC009S0769W0383,3,0.6,0.2,10,10
base,BAC009S0770W0160,1,1.0,1.0,15,0
base,BAC009S0770W0160,2,0.3333333333333333,0.65,15,15
base,BAC009S0770W0160,3,0.6666666666666666,0.15,15,19
lca,BAC009S0770W0160,1,1.2666666666666666,1.0,15,19
lca,BAC009S0770W0160,2,0.4666666666666667,0.35,15,17
lca,BAC009S0770W0160,3,0.5333333333333333,0.15,15,17
base,BAC009S0901W0252,1,3.9,3.9,10,39
base,BAC009S0901W0252,2,0.6,0.6,10,10
base,BAC009S0901W0252,3,0.4,0.4,10,12
lca,BAC009S0901W0252,1,1.1,1.1,10,11
lca,BAC009S0901W0252,2,0.0,0.0,10,10
lca,BAC009S0901W0252,3,0.0,0.0,10,10
base,BAC009S0902W0177,1,1.0416666666666667,1.0416666666666667,24,29
base,BAC009S0902W0177,2,0.25,0.25,24,24
base,BAC009S0902W0177,3,0.25,0.25,24,24
lca,BAC009S0902W0177,1,1.0,1.0,24,24
lca,BAC009S0902W0177,2,0.08333333333333333,0.08333333333333333,24,24
lca,BAC009S0902W0177,3,0.4166666666666667,0.4166666666666667,24,24
base,BAC009S0903W0141,1,1.7692307692307692,1.9166666666666667,13,23
base,BAC009S0903W0141,2,0.6923076923076923,0.8333333333333334,13,14
base,BAC009S0903W0141,3,2.3846153846153846,2.5833333333333335,13,31
lca,BAC009S0903W0141,1,1.6923076923076923,1.8333333333333333,13,22
lca,BAC009S0903W0141,2,0.6923076923076923,0.8333333333333334,13,14
lca,BAC009S0903W0141,3,0.5384615384615384,0.5833333333333334,13,12
base,BAC009S0904W0220,1,1.6666666666666667,1.4285714285714286,12,20
base,BAC009S0904W0220,2,1.0833333333333333,1.0,12,13
base,BAC009S0904W0220,3,1.6666666666666667,1.4285714285714286,12,20
lca,BAC009S0904W0220,1,1.6666666666666667,1.4285714285714286,12,20
lca,BAC009S0904W0220,2,0.8333333333333334,0.7142857142857143,12,12
lca,BAC009S0904W0220,3,0.8333333333333334,0.5714285714285714,12,12
base,BAC009S0905W0167,1,1.4705882352941178,1.3157894736842106,17,25
base,BAC009S0905W0167,2,0.6470588235294118,0.3684210526315789,17,19
base,BAC009S0905W0167,3,0.17647058823529413,0.3684210526315789,17,17
lca,BAC009S0905W0167,1,1.1764705882352942,1.105263157894737,17,21
lca,BAC009S0905W0167,2,0.4117647058823529,0.5789473684210527,17,17
lca,BAC009S0905W0167,3,0.29411764705882354,0.47368421052631576,17,17
base,BAC009S0906W0353,1,3.6363636363636362,4.0,11,40
base,BAC009S0906W0353,2,0.9090909090909091,1.0,11,11
base,BAC009S0906W0353,3,0.8181818181818182,0.5,11,10
lca,BAC009S0906W0353,1,2.8181818181818183,3.1,11,31
lca,BAC009S0906W0353,2,2.8181818181818183,3.1,11,31
lca,BAC009S0906W0353,3,0.6363636363636364,0.3,11,10
base,BAC009S0907W0336,1,1.6666666666666667,1.411764705882353,15,25
base,BAC009S0907W0336,2,0.5333333333333333,0.5882352941176471,15,15
base,BAC009S0907W0336,3,0.6,0.35294117647058826,15,17
lca,BAC009S0907W0336,1,3.933333333333333,3.4705882352941178,15,61
lca,BAC009S0907W0336,2,0.8666666666666667,0.6470588235294118,15,18
lca,BAC009S0907W0336,3,0.6666666666666666,0.47058823529411764,15,16
base,BAC009S0908W0317,1,1.0,1.0,13,0
base,BAC009S0908W0317,2,0.5384615384615384,0.46153846153846156,13,13
base,BAC009S0908W0317,3,0.07692307692307693,0.0,13,13
lca,BAC009S0908W0317,1,0.6153846153846154,0.6923076923076923,13,13
lca,BAC009S0908W0317,2,0.23076923076923078,0.15384615384615385,13,13
lca,BAC009S0908W0317,3,0.46153846153846156,0.38461538461538464,13,13
base,BAC009S0912W0385,1,1.0,1.0,18,17
base,BAC009S0912W0385,2,0.16666666666666666,0.16666666666666666,18,18
base,BAC009S0912W0385,3,0.0,0.1111111111111111,18,18
lca,BAC009S0912W0385,1,2.611111111111111,2.611111111111111,18,47
lca,BAC009S0912W0385,2,0.16666666666666666,0.16666666666666666,18,18
lca,BAC009S0912W0385,3,0.0,0.1111111111111111,18,18
base,BAC009S0913W0439,1,1.0,1.0,9,3
base,BAC009S0913W0439,2,7.0,7.0,9,63
base,BAC009S0913W0439,3,1.2222222222222223,1.2222222222222223,9,11
lca,BAC009S0913W0439,1,1.0,1.0,9,0
lca,BAC009S0913W0439,2,2.0,2.0,9,18
lca,BAC009S0913W0439,3,2.0,2.0,9,18
base,BAC009S0914W0335,1,1.0909090909090908,1.1818181818181819,11,13
base,BAC009S0914W0335,2,1.0,1.0,11,8
base,BAC009S0914W0335,3,0.9090909090909091,0.9090909090909091,11,12
lca,BAC009S0914W0335,1,1.8181818181818181,1.9090909090909092,11,21
lca,BAC009S0914W0335,2,0.8181818181818182,0.8181818181818182,11,12
lca,BAC009S0914W0335,3,0.9090909090909091,0.9090909090909091,11,11
base,BAC009S0915W0450,1,1.0,1.0,20,18
base,BAC009S0915W0450,2,0.4,0.13636363636363635,20,23
base,BAC009S0915W0450,3,0.4,0.4090909090909091,20,21
lca,BAC009S0915W0450,1,1.15,1.0454545454545454,20,23
lca,BAC009S0915W0450,2,0.5,0.2727272727272727,20,22
lca,BAC009S0915W0450,3,0.7,0.5,20,22
base,BAC009S0916W0459,1,1.0,1.0,13,8
base,BAC009S0916W0459,2,1.1538461538461537,1.1538461538461537,13,18
base,BAC009S0916W0459,3,0.46153846153846156,0.46153846153846156,13,11
lca,BAC009S0916W0459,1,1.1538461538461537,1.1538461538461537,13,15
lca,BAC009S0916W0459,2,0.7692307692307693,0.7692307692307693,13,13
lca,BAC009S0916W0459,3,0.46153846153846156,0.46153846153846156,13,13
base,BAC009S0764W0253,1,1.3846153846153846,1.3846153846153846,13,18
base,BAC009S0764W0253,2,0.5384615384615384,0.5384615384615384,13,13
base,BAC009S0764W0253,3,0.5384615384615384,0.5384615384615384,13,14
lca,BAC009S0764W0253,1,1.0769230769230769,1.0769230769230769,13,14
lca,BAC009S0764W0253,2,0.3076923076923077,0.3076923076923077,13,13
lca,BAC009S0764W0253,3,0.07692307692307693,0.07692307692307693,13,13
base,BAC009S0765W0388,1,1.4615384615384615,1.4615384615384615,13,19
base,BAC009S0765W0388,2,0.5384615384615384,0.5384615384615384,13,13
base,BAC009S0765W0388,3,0.46153846153846156,0.46153846153846156,13,13
lca,BAC009S0765W0388,1,1.0,1.0,13,13
lca,BAC009S0765W0388,2,0.38461538461538464,0.5384615384615384,13,13
lca,BAC009S0765W0388,3,0.3076923076923077,0.46153846153846156,13,13
base,BAC009S0766W0417,1,1.0,1.0,17,0
base,BAC009S0766W0417,2,5.588235294117647,5.0,17,96
base,BAC009S0766W0417,3,0.4117647058823529,0.47368421052631576,17,16
lca,BAC009S0766W0417,1,1.0588235294117647,1.0,17,18
lca,BAC009S0766W0417,2,0.5294117647058824,0.5263157894736842,17,17
lca,BAC009S0766W0417,3,0.29411764705882354,0.2631578947368421,17,17
base,BAC009S0767W0289,1,1.0,0.9090909090909091,10,10
base,BAC009S0767W0289,2,0.4,0.7272727272727273,10,11
base,BAC009S0767W0289,3,0.2,0.6363636363636364,10,10
lca,BAC009S0767W0289,1,0.7,0.7272727272727273,10,10
lca,BAC009S0767W0289,2,0.4,0.8181818181818182,10,10
lca,BAC009S0767W0289,3,0.6,0.2727272727272727,10,10
base,BAC009S0768W0454,1,1.8,1.8,10,18
base,BAC009S0768W0454,2,1.1,1.1,10,14
base,BAC009S0768W0454,3,0.2,0.2,10,10
lca,BAC009S0768W0454,1,4.1,4.1,10,41
lca,BAC009S0768W0454,2,1.0,1.0,10,4
lca,BAC009S0768W0454,3,0.1,0.1,10,10
base,BAC009S0769W0377,1,2.857142857142857,2.6666666666666665,14,40
base,BAC009S0769W0377,2,1.7857142857142858,1.6666666666666667,14,27
base,BAC009S0769W0377,3,1.0714285714285714,1.0,14,16
lca,BAC009S0769W0377,1,1.0,1.0,14,9
lca,BAC009S0769W0377,2,0.6428571428571429,0.6,14,14
lca,BAC009S0769W0377,3,0.42857142857142855,0.13333333333333333,14,14
base,BAC009S0770W0282,1,0.6153846153846154,0.6153846153846154,13,13
base,BAC009S0770W0282,2,0.0,0.0,13,13
base,BAC009S0770W0282,3,0.0,0.0,13,13
lca,BAC009S0770W0282,1,1.8461538461538463,1.8461538461538463,13,24
lca,BAC009S0770W0282,2,0.38461538461538464,0.38461538461538464,13,14
lca,BAC009S0770W0282,3,0.0,0.0,13,13
base,BAC009S0901W0348,1,3.4,3.4,10,35
base,BAC009S0901W0348,2,1.5,1.5,10,15
base,BAC009S0901W0348,3,0.6,0.6,10,10
lca,BAC009S0901W0348,1,1.5,1.5,10,15
lca,BAC009S0901W0348,2,1.3,1.3,10,14
lca,BAC009S0901W0348,3,0.5,0.4,10,10
base,BAC009S0902W0292,1,1.3,1.3,10,13
base,BAC009S0902W0292,2,1.0,1.0,10,10
base,BAC009S0902W0292,3,0.4,0.4,10,10
lca,BAC009S0902W0292,1,1.0,1.0,10,3
lca,BAC009S0902W0292,2,0.9,0.9,10,10
lca,BAC009S0902W0292,3,0.3,0.3,10,10
base,BAC009S0903W0411,1,1.0,1.05,21,21
