version,metric,direction,sample_id,L,channel,base_degradation,lca_degradation,rob_imp
v2,pesq_wb,higher,311-124404-0119,1,substitution-mid,0.013507127761840598,0.01963067054748535,-0.006123542785644753
v2,pesq_wb,higher,311-124404-0119,1,substitution-high,0.025933742523193137,0.026070475578307883,-0.0001367330551147461
v2,pesq_wb,higher,311-124404-0119,2,dropout-mid,0.024078965187072754,0.04677724838256836,-0.022698283195495605
v2,pesq_wb,higher,311-124404-0119,2,dropout-high,0.08041155338287331,0.1017458438873291,-0.02133429050445579
v2,pesq_wb,higher,311-124404-0119,2,substitution-mid,0.028867006301879883,0.031115174293518066,-0.0022481679916381836
v2,pesq_wb,higher,311-124404-0119,2,substitution-high,0.06391644477844238,0.07004141807556152,-0.006124973297119141
v2,pesq_wb,higher,311-124404-0119,3,dropout-mid,0.05403923988342285,-0.020648956298827903,0.07468819618225075
v2,pesq_wb,higher,311-124404-0119,3,dropout-high,0.13544487953186035,0.09479641914367676,0.040648460388183594
v2,pesq_wb,higher,311-124404-0119,3,substitution-mid,0.03191936016082764,0.007042646408081055,0.024876713752746582
v2,pesq_wb,higher,311-124404-0119,3,substitution-high,0.09084880352020264,0.08218109607696511,0.008667707443237527
v2,pesq_wb,higher,4680-16026-0019,1,dropout-mid,0.38827443122863814,0.3545818328857424,0.03369259834289573
v2,pesq_wb,higher,4680-16026-0019,1,dropout-high,0.5522077083587651,0.4981735944747927,0.05403411388397239
v2,pesq_wb,higher,4680-16026-0019,1,substitution-mid,0.007350921630859597,0.0003070831298828125,0.0070438385009767845
v2,pesq_wb,higher,4680-16026-0019,1,substitution-high,0.0022444725036627755,-0.0012488365173339844,0.00349330902099676
v2,pesq_wb,higher,4680-16026-0019,2,dropout-mid,0.8595447540283203,0.784083843231201,0.07546091079711936
v2,pesq_wb,higher,4680-16026-0019,2,dropout-high,0.41141462326049805,0.5920032262802124,-0.18058860301971436
v2,pesq_wb,higher,4680-16026-0019,2,substitution-mid,0.0,0.0,0.0
v2,pesq_wb,higher,4680-16026-0019,2,substitution-high,0.2325122356414795,0.09969973564147949,0.1328125
v2,pesq_wb,higher,4680-16026-0019,3,dropout-mid,0.6100261211395268,0.4612090587615967,0.14881706237793013
v2,pesq_wb,higher,4680-16026-0019,3,dropout-high,1.2300250530242924,1.1671907901763916,0.06283426284790083
v2,pesq_wb,higher,4680-16026-0019,3,substitution-mid,0.1141593456268315,0.0834963321685791,0.030663013458252397
v2,pesq_wb,higher,4680-16026-0019,3,substitution-high,0.4019780158996591,0.403605461120605,-0.0016274452209459334
v2,pesq_wb,higher,8098-278278-0035,1,dropout-mid,0.015550017356872559,0.01874101161956787,-0.0031909942626953125
v2,pesq_wb,higher,8098-278278-0035,1,dropout-high,0.06075823307037376,0.05522787570953369,0.005530357360840066
v2,pesq_wb,higher,8098-278278-0035,1,substitution-mid,0.009766459465026855,0.004143476486206055,0.005622982978820801
v2,pesq_wb,higher,8098-278278-0035,1,substitution-high,0.030556440353393777,0.04361152648925781,-0.013055086135864036
v2,pesq_wb,higher,8098-278278-0035,2,dropout-mid,0.09703767299652122,0.09332263469696045,0.003715038299560769
v2,pesq_wb,higher,8098-278278-0035,2,dropout-high,0.16070079803466797,0.16470825672149658,-0.004007458686828613
v2,pesq_wb,higher,8098-278278-0035,2,substitution-mid,0.0584256649017334,0.05304980278015137,0.005375862121582031
v2,pesq_wb,higher,8098-278278-0035,2,substitution-high,0.061152219772338645,0.08735871315002441,-0.02620649337768577
v2,pesq_wb,higher,8098-278278-0035,3,dropout-mid,0.15703940391540527,0.10295701026916504,0.054082393646240234
v2,pesq_wb,higher,8098-278278-0035,3,dropout-high,0.2707803249359133,0.20577144622802734,0.06500887870788596
v2,pesq_wb,higher,8098-278278-0035,3,substitution-mid,0.02603602409362793,0.01611328125,0.00992274284362793
v2,pesq_wb,higher,8098-278278-0035,3,substitution-high,0.10943007469177246,0.08048009872436501,0.02894997596740745
v2,stoi,higher,8838-298545-0037,1,dropout-mid,0.02238282492095689,0.016914308558094726,0.005468516362862164
v2,stoi,higher,8838-298545-0037,1,dropout-high,0.02649707920235178,0.018084823607243727,0.008412255595108054
v2,stoi,higher,8838-298545-0037,1,substitution-mid,0.00432975962557669,0.005245822069220418,-0.0009160624436437281
v2,stoi,higher,8838-298545-0037,1,substitution-high,0.025480822176229934,0.022252360700831253,0.0032284614753986807
v2,stoi,higher,8838-298545-0037,2,dropout-mid,0.01158146111554026,0.01261573517450787,-0.0010342740589676103
v2,stoi,higher,8838-298545-0037,2,dropout-high,0.03507733335029606,0.032713475498464595,0.0023638578518314635
v2,stoi,higher,8838-298545-0037,2,substitution-mid,0.005572884366159436,0.0027304246051910175,0.002842459760968419
v2,stoi,higher,8838-298545-0037,2,substitution-high,0.02317120676685125,0.024779184402043075,-0.0016079776351918262
v2,stoi,higher,8838-298545-0037,3,dropout-mid,0.02107073652396041,0.016614751290787377,0.004455985233173032
v2,stoi,higher,8838-298545-0037,3,dropout-high,0.044384593730132926,0.041422965011222,0.0029616287189109247
v2,stoi,higher,8838-298545-0037,3,substitution-mid,0.004232416419061469,0.003995332672357299,0.00023708374670416976
v2,stoi,higher,8838-298545-0037,3,substitution-high,0.012106188450503486,0.008214073469376637,0.0038921149811268485
v2,stoi,higher,5390-30102-0015,1,dropout-mid,0.00927498008537786,0.007717493976953205,0.001557486108424655
v2,stoi,higher,5390-30102-0015,1,dropout-high,0.028790580528693543,0.02427301960268413,0.004517560926009412
v2,stoi,higher,5390-30102-0015,1,substitution-mid,0.004244048327258443,0.004403717355077386,-0.00015966902781894277
v2,stoi,higher,5390-30102-0015,1,substitution-high,0.02052803340039311,0.02243569035670745,-0.0019076569563143408
v2,stoi,higher,5390-30102-0015,2,dropout-mid,0.014428012178625327,0.013919816308818778,0.0005081958698065492
v2,stoi,higher,5390-30102-0015,2,dropout-high,0.03537060318978236,0.03131951634708352,0.004051086842698837
v2,stoi,higher,5390-30102-0015,2,substitution-mid,0.005797496398203927,0.004320246507200198,0.001477249891003729
v2,stoi,higher,5390-30102-0015,2,substitution-high,0.020944206469804882,0.02153236580348583,-0.0005881593336809487
v2,stoi,higher,5390-30102-0015,3,dropout-mid,0.02043037150450233,0.018618936317314483,0.0018114351871878487
v2,stoi,higher,5390-30102-0015,3,dropout-high,0.03610901624017926,0.02963182058209779,0.006477195658081469
v2,stoi,higher,5390-30102-0015,3,substitution-mid,0.0038440424673303886,0.003928863234424429,-8.48207670940404e-05
v2,stoi,higher,5390-30102-0015,3,substitution-high,0.025325768815226746,0.023538543394724942,0.0017872254205018034
v2,stoi,higher,4018-103416-0033,1,dropout-mid,0.013904381306419689,0.010679225828467476,0.003225155477952213
v2,stoi,higher,4018-103416-0033,1,dropout-high,0.030522913309129374,0.03437730733214284,-0.0038543940230134632
v2,stoi,higher,4018-103416-0033,1,substitution-mid,0.006316105993056542,0.004196697799937588,0.0021194081931189546
v2,stoi,higher,4018-103416-0033,1,substitution-high,0.029674853637880583,0.02528500022191371,0.004389853415966871
v2,stoi,higher,4018-103416-0033,2,dropout-mid,0.014631239977040966,0.012150646169896362,0.0024805938071446043
v2,stoi,higher,4018-103416-0033,2,dropout-high,0.03505545774706198,0.02768144258925842,0.0073740151578035595
v2,stoi,higher,4018-103416-0033,2,substitution-mid,0.0053694689248211525,0.008182434329547794,-0.0028129654047266417
v2,stoi,higher,4018-103416-0033,2,substitution-high,0.020903662147503277,0.01887773976523266,0.0020259223822706174
v2,stoi,higher,4018-103416-0033,3,dropout-mid,0.012475359395488828,0.01365311062971064,-0.0011777512342218133
v2,stoi,higher,4018-103416-0033,3,dropout-high,0.047893661562168566,0.04317490134694735,0.004718760215221218
v2,stoi,higher,4018-103416-0033,3,substitution-mid,0.008013245331493501,0.007908683577116604,0.0001045617543768973
v2,stoi,higher,4018-103416-0033,3,substitution-high,0.023881747396120923,0.022792553447820163,0.0010891939483007596
v2,stoi,higher,1737-148989-0006,1,dropout-mid,0.005641458530080801,0.0011092153103526847,0.004532243219728116
v2,stoi,higher,1737-148989-0006,1,dropout-high,0.021850054432734023,0.015204791837270082,0.006645262595463941
v2,stoi,higher,1737-148989-0006,1,substitution-mid,0.00020750120709400743,0.00032369234800300184,-0.0001161911409089944
v2,stoi,higher,1737-148989-0006,1,substitution-high,0.011963014006665107,0.009448581021370361,0.0025144329852947456
v2,stoi,higher,1737-148989-0006,2,dropout-mid,0.010770402318371008,0.005550250467442286,0.005220151850928723
v2,stoi,higher,1737-148989-0006,2,dropout-high,0.03452961060743209,0.025951772862079836,0.008577837745352257
v2,stoi,higher,1737-148989-0006,2,substitution-mid,0.01471907773501524,0.015305480850607678,-0.0005864031155924376
v2,stoi,higher,1737-148989-0006,2,substitution-high,0.011043926838549156,0.013836724289914337,-0.002792797451365181
v2,stoi,higher,1737-148989-0006,3,dropout-mid,0.01856191674872576,0.011735788879148834,0.006826127869576926
v2,stoi,higher,1737-148989-0006,3,dropout-high,0.042337875440143447,0.03369643039930659,0.00864144504083686
v2,stoi,higher,1737-148989-0006,3,substitution-mid,0.006496667594358185,0.009316907880936753,-0.002820240286578568
v2,stoi,higher,1737-148989-0006,3,substitution-high,0.03304802005148333,0.02122504541636483,0.0118229746351185
v2,stoi,higher,1455-138263-0040,1,dropout-mid,0.010426627977892844,0.011605226465492224,-0.0011785984875993805
v2,stoi,higher,1455-138263-0040,1,dropout-high,0.030364862029210293,0.020407711511678084,0.00995715051753221
v2,stoi,higher,1455-138263-0040,1,substitution-mid,0.012879017092888523,0.01506534945098692,-0.0021863323580983973
v2,stoi,higher,1455-138263-0040,1,substitution-high,0.00997440293244023,0.011430725874730374,-0.0014563229422901447
v2,stoi,higher,1455-138263-0040,2,dropout-mid,0.02208596776057059,0.02191895857699977,0.00016700918357082095
v2,stoi,higher,1455-138263-0040,2,dropout-high,0.04231413979156173,0.0317310911876697,0.010583048603892031
v2,stoi,higher,1455-138263-0040,2,substitution-mid,0.006443747195891691,0.007460204570872597,-0.0010164573749809058
v2,stoi,higher,1455-138263-0040,2,substitution-high,0.023711685465729437,0.025050273670856993,-0.0013385882051275555
v2,stoi,higher,1455-138263-0040,3,dropout-mid,0.022649026356585167,0.02029039336005356,0.0023586329965316066
v2,stoi,higher,1455-138263-0040,3,dropout-high,0.035148930360283326,0.02849345278995996,0.006655477570323365
v2,stoi,higher,1455-138263-0040,3,substitution-mid,0.005198416514961002,0.008671445163523361,-0.0034730286485623596
v2,stoi,higher,1455-138263-0040,3,substitution-high,0.02594665297627452,0.02722640925268327,-0.00127975627640875
v2,stoi,higher,311-124404-0119,1,dropout-mid,0.0016036224553160894,0.0024113470162256956,-0.0008077245609096062
v2,stoi,higher,311-124404-0119,1,dropout-high,0.025989171231933117,0.02116538476049412,0.0048237864714389955
v2,stoi,higher,311-124404-0119,1,substitution-mid,0.0006911957887537623,0.0019053803845009432,-0.0012141845957471809
v2,stoi,higher,311-124404-0119,1,substitution-high,0.01488221230191522,0.011085694043367678,0.003796518258547543
v2,stoi,higher,311-124404-0119,2,dropout-mid,0.00966815524241793,0.009101940025827204,0.0005662152165907264
v2,stoi,higher,311-124404-0119,2,dropout-high,0.040001649073000856,0.024057851475750902,0.015943797597249953
v2,stoi,higher,311-124404-0119,2,substitution-mid,0.013205907222227586,0.00849838752943044,0.004707519692797146
v2,stoi,higher,311-124404-0119,2,substitution-high,0.02044035226923524,0.03407416244637296,-0.013633810177137717
v2,stoi,higher,311-124404-0119,3,dropout-mid,0.02024768987072534,0.008486465084108885,0.011761224786616453
v2,stoi,higher,311-124404-0119,3,dropout-high,0.0387153811709694,0.027925005885628185,0.010790375285341214
v2,stoi,higher,311-124404-0119,3,substitution-mid,0.006267652598159867,0.005625526696919403,0.0006421259012404645
v2,stoi,higher,311-124404-0119,3,substitution-high,0.025777765550093812,0.03091532769889538,-0.005137562148801567
v2,stoi,higher,4680-16026-0019,1,dropout-mid,0.01716293928271495,0.012681584690714565,0.004481354592000386
v2,stoi,higher,4680-16026-0019,1,dropout-high,0.06918730455830457,0.04393318995642881,0.025254114601875766
v2,stoi,higher,4680-16026-0019,1,substitution-mid,0.0,0.0,0.0
v2,stoi,higher,4680-16026-0019,1,substitution-high,5.139687877653287e-05,0.0007473233012247338,-0.0006959264224482009
v2,stoi,higher,4680-16026-0019,2,dropout-mid,0.026403250718415316,0.026502201095414235,-9.895037699891862e-05
v2,stoi,higher,4680-16026-0019,2,dropout-high,0.005385847605980598,0.028148049139156472,-0.022762201533175874
v2,stoi,higher,4680-16026-0019,2,substitution-mid,0.0,0.0,0.0
v2,stoi,higher,4680-16026-0019,2,substitution-high,0.027776630940446356,0.017757666258843563,0.010018964681602793
v2,stoi,higher,4680-16026-0019,3,dropout-mid,0.02119050732332939,0.023799998096836195,-0.0026094907735068062
v2,stoi,higher,4680-16026-0019,3,dropout-high,0.05271228461443944,0.03666035016653957,0.016051934447899874
v2,stoi,higher,4680-16026-0019,3,substitution-mid,0.012458548274652204,0.012153794598054768,0.0003047536765974357
v2,stoi,higher,4680-16026-0019,3,substitution-high,0.00803088803922225,0.0023728428183104056,0.005658045220911845
v2,stoi,higher,8098-278278-0035,1,dropout-mid,0.012193351585040313,0.006023292227044563,0.00617005935799575
v2,stoi,higher,8098-278278-0035,1,dropout-high,0.019654344730684725,0.016419761220798135,0.0032345835098865905
v2,stoi,higher,8098-278278-0035,1,substitution-mid,0.0018670274212555515,0.003017761485940351,-0.0011507340646847997
v2,stoi,higher,8098-278278-0035,1,substitution-high,0.016981795880795736,0.020355267506318442,-0.003373471625522706
v2,stoi,higher,8098-278278-0035,2,dropout-mid,0.015259958153456155,0.014539879336494255,0.0007200788169618999
v2,stoi,higher,8098-278278-0035,2,dropout-high,0.029701201723575044,0.025643340792360858,0.0040578609312141856
v2,stoi,higher,8098-278278-0035,2,substitution-mid,0.012412954080011751,0.011072639059899858,0.001340315020111893
v2,stoi,higher,8098-278278-0035,2,substitution-high,0.015148922652512442,0.014244791052260175,0.000904131600252267
v2,stoi,higher,8098-278278-0035,3,dropout-mid,0.019128326759673797,0.01413157852472513,0.004996748234948667
v2,stoi,higher,8098-278278-0035,3,dropout-high,0.03562982239997414,0.03215717246335237,0.0034726499366217745
v2,stoi,higher,8098-278278-0035,3,substitution-mid,0.004061385566697551,0.0037559960132658166,0.00030538955343173413
v2,stoi,higher,8098-278278-0035,3,substitution-high,0.013664284022336437,0.017082766477752087,-0.00341848245541565
v2,si_snr_db,higher,8838-298545-0037,1,dropout-mid,1.2156994558585463,0.880467214046531,0.3352322418120153
v2,si_snr_db,higher,8838-298545-0037,1,dropout-high,1.648817785935826,1.5319297134632741,0.11688807247255184
v2,si_snr_db,higher,8838-298545-0037,1,substitution-mid,0.21519256314621504,0.19864958191516457,0.01654298123105047
v2,si_snr_db,higher,8838-298545-0037,1,substitution-high,0.4067819372830863,0.43025856637796256,-0.023476629094876245
v2,si_snr_db,higher,8838-298545-0037,2,dropout-mid,0.9515793055089115,0.7105500439624195,0.24102926154649196
v2,si_snr_db,higher,8838-298545-0037,2,dropout-high,1.214280287278661,1.395074620386612,-0.1807943331079509
v2,si_snr_db,higher,8838-298545-0037,2,substitution-mid,0.2890151043823723,0.3475422553136021,-0.05852715093122979
v2,si_snr_db,higher,8838-298545-0037,2,substitution-high,0.5065530479817558,0.5785393955773989,-0.07198634759564304
v2,si_snr_db,higher,8838-298545-0037,3,dropout-mid,0.8801307009114525,0.7385848971361904,0.14154580377526216
v2,si_snr_db,higher,8838-298545-0037,3,dropout-high,2.4167320831605803,2.7266977334917493,-0.30996565033116896
v2,si_snr_db,higher,8838-298545-0037,3,substitution-mid,0.10211058104459081,0.03816223024316612,0.06394835080142469
v2,si_snr_db,higher,8838-298545-0037,3,substitution-high,0.5784249820885603,0.40435225316721746,0.17407272892134285
v2,si_snr_db,higher,5390-30102-0015,1,dropout-mid,0.3779985346312271,0.5743418773909088,-0.19634334275968168
v2,si_snr_db,higher,5390-30102-0015,1,dropout-high,1.6461075027300067,1.3385790998281113,0.3075284029018954
v2,si_snr_db,higher,5390-30102-0015,1,substitution-mid,0.050591886255217045,-0.008687416563630812,0.05927930281884786
v2,si_snr_db,higher,5390-30102-0015,1,substitution-high,0.7197133476394626,0.6121846645059055,0.10752868313355712
v2,si_snr_db,higher,5390-30102-0015,2,dropout-mid,1.0018338676776004,0.8803267269095174,0.121507140768083
v2,si_snr_db,higher,5390-30102-0015,2,dropout-high,2.886103674661808,2.21774003407197,0.6683636405898379
v2,si_snr_db,higher,5390-30102-0015,2,substitution-mid,0.2693782399586042,0.1698544114970384,0.09952382846156582
v2,si_snr_db,higher,5390-30102-0015,2,substitution-high,0.7109286881552848,0.5591710736992808,0.151757614456004
v2,si_snr_db,higher,5390-30102-0015,3,dropout-mid,1.2650572811677863,0.9702041136812016,0.29485316748658463
v2,si_snr_db,higher,5390-30102-0015,3,dropout-high,1.696102979858657,1.3632144069232235,0.3328885729354336
v2,si_snr_db,higher,5390-30102-0015,3,substitution-mid,0.07395048212162125,0.10458820123524726,-0.030637719113626005
v2,si_snr_db,higher,5390-30102-0015,3,substitution-high,1.110115657470661,0.968862373215732,0.141253284254929
v2,si_snr_db,higher,4018-103416-0033,1,dropout-mid,1.3449269035004798,0.945625130289512,0.3993017732109678
v2,si_snr_db,higher,4018-103416-0033,1,dropout-high,1.8630306242271848,1.6985795104185966,0.16445111380858823
v2,si_snr_db,higher,4018-103416-0033,1,substitution-mid,0.032186183073039,0.06831224052152796,-0.03612605744848896
v2,si_snr_db,higher,4018-103416-0033,1,substitution-high,0.5916504020773544,0.6315564424517639,-0.03990604037440948
v2,si_snr_db,higher,4018-103416-0033,2,dropout-mid,1.9856669623507561,2.091423882948005,-0.10575692059724906
v2,si_snr_db,higher,4018-103416-0033,2,dropout-high,3.6383716043262715,3.666328186212736,-0.027956581886464438
v2,si_snr_db,higher,4018-103416-0033,2,substitution-mid,0.2608401254941626,0.36747156235622214,-0.10663143686205956
v2,si_snr_db,higher,4018-103416-0033,2,substitution-high,0.7057848068611183,0.8706940751107832,-0.1649092682496649
v2,si_snr_db,higher,4018-103416-0033,3,dropout-mid,1.5221513622595095,1.2894926527632586,0.2326587094962509
v2,si_snr_db,higher,4018-103416-0033,3,dropout-high,3.431882528303323,3.095990536290684,0.3358919920126393
v2,si_snr_db,higher,4018-103416-0033,3,substitution-mid,0.4572658527464233,0.33862815575323335,0.11863769699318993
v2,si_snr_db,higher,4018-103416-0033,3,substitution-high,1.4909228035093607,1.4093450389764293,0.08157776453293142
v2,si_snr_db,higher,1737-148989-0006,1,dropout-mid,0.42896374789870606,0.10205855776560213,0.32690519013310393
v2,si_snr_db,higher,1737-148989-0006,1,dropout-high,2.228986818852146,2.8469543389440624,-0.6179675200919164
v2,si_snr_db,higher,1737-148989-0006,1,substitution-mid,0.0011580730069269407,0.013142122451323957,-0.011984049444397016
v2,si_snr_db,higher,1737-148989-0006,1,substitution-high,-0.15590745577514298,-0.1112128589626451,-0.04469459681249788
v2,si_snr_db,higher,1737-148989-0006,2,dropout-mid,0.5642978882794356,0.08550834999794787,0.47878953828148774
v2,si_snr_db,higher,1737-148989-0006,2,dropout-high,1.1475388253788186,1.6975356208972983,-0.5499967955184797
v2,si_snr_db,higher,1737-148989-0006,2,substitution-mid,0.25112494880185565,-0.025600221943994583,0.27672517074585024
v2,si_snr_db,higher,1737-148989-0006,2,substitution-high,0.07298938911472952,0.3879246784127215,-0.31493528929799197
v2,si_snr_db,higher,1737-148989-0006,3,dropout-mid,0.711905974979226,0.5789584413047617,0.13294753367446432
v2,si_snr_db,higher,1737-148989-0006,3,dropout-high,1.684329580649429,2.8612171082272795,-1.1768875275778505
v2,si_snr_db,higher,1737-148989-0006,3,substitution-mid,0.18750466420061862,0.23564683855044954,-0.048142174349830924
v2,si_snr_db,higher,1737-148989-0006,3,substitution-high,-0.06320308632419014,0.4323844030423398,-0.49558748936652997
v2,si_snr_db,higher,1455-138263-0040,1,dropout-mid,0.45544858644279174,0.5008720424145814,-0.04542345597178965
v2,si_snr_db,higher,1455-138263-0040,1,dropout-high,1.9173833250370311,1.8394835858711733,0.0778997391658578
v2,si_snr_db,higher,1455-138263-0040,1,substitution-mid,0.2666665543157105,0.40771026251563924,-0.14104370819992873
v2,si_snr_db,higher,1455-138263-0040,1,substitution-high,0.1970278316876115,0.004219137251475047,0.19280869443613646
v2,si_snr_db,higher,1455-138263-0040,2,dropout-mid,1.0525949368489962,1.0780676030238574,-0.025472666174861214
v2,si_snr_db,higher,1455-138263-0040,2,dropout-high,1.5948534245720691,1.9241628811293259,-0.32930945655725674
v2,si_snr_db,higher,1455-138263-0040,2,substitution-mid,0.12268395278606103,0.09709467241893588,0.025589280367125156
v2,si_snr_db,higher,1455-138263-0040,2,substitution-high,0.620639477369687,0.6513305981414437,-0.03069112077175662
v2,si_snr_db,higher,1455-138263-0040,3,dropout-mid,1.1543982692175265,1.2918498670163174,-0.1374515977987909
v2,si_snr_db,higher,1455-138263-0040,3,dropout-high,1.284183640737623,1.4143272205387922,-0.1301435798011692
v2,si_snr_db,higher,1455-138263-0040,3,substitution-mid,0.2208680762070392,0.2636975795496648,-0.042829503342625586
v2,si_snr_db,higher,1455-138263-0040,3,substitution-high,0.26169685914879404,0.558217624710605,-0.29652076556181095
v2,si_snr_db,higher,311-124404-0119,1,dropout-mid,0.10382723647026104,0.046175559932459365,0.05765167653780168
v2,si_snr_db,higher,311-124404-0119,1,dropout-high,4.223466827221479,1.3440735451405725,2.8793932820809065
v2,si_snr_db,higher,311-124404-0119,1,substitution-mid,0.0009839439572143505,-0.013833828565452677,0.014817772522667028
v2,si_snr_db,higher,311-124404-0119,1,substitution-high,1.1733997945894146,-0.04458691909204049,1.217986713681455
v2,si_snr_db,higher,311-124404-0119,2,dropout-mid,0.6615787862223337,0.4270951324531367,0.234483653769197
v2,si_snr_db,higher,311-124404-0119,2,dropout-high,3.7180153062767367,1.4407426243003048,2.2772726819764317
v2,si_snr_db,higher,311-124404-0119,2,substitution-mid,0.1844987276475829,0.1337059242247105,0.0507928034228724
v2,si_snr_db,higher,311-124404-0119,2,substitution-high,0.5118011211548865,1.3705123600842628,-0.8587112389293763
v2,si_snr_db,higher,311-124404-0119,3,dropout-mid,0.430423618036233,0.4092150953778641,0.021208522658368922
v2,si_snr_db,higher,311-124404-0119,3,dropout-high,2.399808440300681,1.5356182439101536,0.8641901963905274
v2,si_snr_db,higher,311-124404-0119,3,substitution-mid,0.05077559185772945,-0.030558307937830986,0.08133389979556044
v2,si_snr_db,higher,311-124404-0119,3,substitution-high,0.5372296149313127,0.49743196314238547,0.039797651788927246
v2,si_snr_db,higher,4680-16026-0019,1,dropout-mid,2.2337171485153293,1.8709267680646842,0.36279038045064516
v2,si_snr_db,higher,4680-16026-0019,1,dropout-high,4.37885450776678,4.850917605889365,-0.47206309812258507
v2,si_snr_db,higher,4680-16026-0019,1,substitution-mid,3.808263998139605e-05,4.122040640519575e-05,-3.137766423799704e-06
v2,si_snr_db,higher,4680-16026-0019,1,substitution-high,-0.00642374838475801,0.053398468878503524,-0.059822217263261535
v2,si_snr_db,higher,4680-16026-0019,2,dropout-mid,2.5303644807638097,4.516521454784414,-1.986156974020604
v2,si_snr_db,higher,4680-16026-0019,2,dropout-high,2.884672655975667,4.667008847695547,-1.78233619171988
v2,si_snr_db,higher,4680-16026-0019,2,substitution-mid,0.0,0.0,0.0
v2,si_snr_db,higher,4680-16026-0019,2,substitution-high,0.439083902271145,0.3103343832633789,0.1287495190077661
v2,si_snr_db,higher,4680-16026-0019,3,dropout-mid,2.7940993007814594,1.3431159114970206,1.4509833892844388
v2,si_snr_db,higher,4680-16026-0019,3,dropout-high,5.515872289530518,5.816623021126537,-0.30075073159601917
v2,si_snr_db,higher,4680-16026-0019,3,substitution-mid,0.8339565586642843,0.8534071483874754,-0.019450589723191136
v2,si_snr_db,higher,4680-16026-0019,3,substitution-high,0.48710070490309665,0.44729600496143185,0.0398046999416648
v2,si_snr_db,higher,8098-278278-0035,1,dropout-mid,0.7302976334561428,0.7187792980565693,0.011518335399573587
v2,si_snr_db,higher,8098-278278-0035,1,dropout-high,2.79060509364904,1.9747442389115069,0.815860854737533
v2,si_snr_db,higher,8098-278278-0035,1,substitution-mid,0.11365114818167399,0.10642300152935746,0.007228146652316525
v2,si_snr_db,higher,8098-278278-0035,1,substitution-high,0.47535340216431266,0.8877284299999602,-0.4123750278356475
v2,si_snr_db,higher,8098-278278-0035,2,dropout-mid,0.5260324669750682,0.4470474138082159,0.07898505316685234
v2,si_snr_db,higher,8098-278278-0035,2,dropout-high,1.6507120201914733,1.542816065743983,0.10789595444749045
v2,si_snr_db,higher,8098-278278-0035,2,substitution-mid,0.37288642745627393,0.2958571790185917,0.07702924843768222
v2,si_snr_db,higher,8098-278278-0035,2,substitution-high,0.3246634637586952,0.5422577729000423,-0.2175943091413471
v2,si_snr_db,higher,8098-278278-0035,3,dropout-mid,0.9428459352169852,1.0068334670933707,-0.0639875318763855
v2,si_snr_db,higher,8098-278278-0035,3,dropout-high,2.4882556604046515,2.6401132408744408,-0.15185758046978926
v2,si_snr_db,higher,8098-278278-0035,3,substitution-mid,0.09561413455443502,0.07342987081761909,0.022184263736815923
v2,si_snr_db,higher,8098-278278-0035,3,substitution-high,0.35797898166861464,0.4477986869499866,-0.08981970528137195
v2,corr,higher,8838-298545-0037,1,dropout-mid,0.05125266313552862,0.037739068269729614,0.013513594865799006
v2,corr,higher,8838-298545-0037,1,dropout-high,0.0688737034797669,0.064878910779953,0.003994792699813898
v2,corr,higher,8838-298545-0037,1,substitution-mid,0.009239524602890015,0.00860440731048584,0.0006351172924041748
v2,corr,higher,8838-298545-0037,1,substitution-high,0.017410695552825928,0.018574744462966974,-0.0011640489101410467
v2,corr,higher,8838-298545-0037,2,dropout-mid,0.03895193338394165,0.02929145097732544,0.009660482406616211
v2,corr,higher,8838-298545-0037,2,dropout-high,0.050038814544677734,0.05842941999435425,-0.008390605449676514
v2,corr,higher,8838-298545-0037,2,substitution-mid,0.011609554290771484,0.014189481735229492,-0.002579927444458008
v2,corr,higher,8838-298545-0037,2,substitution-high,0.020480692386627197,0.023768305778503418,-0.0032876133918762207
v2,corr,higher,8838-298545-0037,3,dropout-mid,0.03224623203277588,0.026502549648284912,0.005743682384490967
v2,corr,higher,8838-298545-0037,3,dropout-high,0.0937698483467102,0.10561257600784302,-0.011842727661132812
v2,corr,higher,8838-298545-0037,3,substitution-mid,0.003613889217376709,0.0013252496719360352,0.002288639545440674
v2,corr,higher,8838-298545-0037,3,substitution-high,0.020918607711791992,0.014289498329162598,0.0066291093826293945
v2,corr,higher,5390-30102-0015,1,dropout-mid,0.016584813594818115,0.024476498365402166,-0.007891684770584051
v2,corr,higher,5390-30102-0015,1,dropout-high,0.0710669755935669,0.05619770288467402,0.014869272708892878
v2,corr,higher,5390-30102-0015,1,substitution-mid,0.002226114273071289,-0.0003738701343536932,0.0025999844074249823
v2,corr,higher,5390-30102-0015,1,substitution-high,0.03146541118621826,0.0260714590549469,0.005393952131271362
v2,corr,higher,5390-30102-0015,2,dropout-mid,0.03993415832519531,0.03685420751571655,0.0030799508094787598
v2,corr,higher,5390-30102-0015,2,dropout-high,0.12048250436782837,0.09506064653396606,0.025421857833862305
v2,corr,higher,5390-30102-0015,2,substitution-mid,0.010480701923370361,0.006989181041717529,0.003491520881652832
v2,corr,higher,5390-30102-0015,2,substitution-high,0.02807861566543579,0.023236572742462158,0.004842042922973633
v2,corr,higher,5390-30102-0015,3,dropout-mid,0.04523354768753052,0.03594517707824707,0.009288370609283447
v2,corr,higher,5390-30102-0015,3,dropout-high,0.06178373098373413,0.05129671096801758,0.010487020015716553
