model,sample_id,L,channel,p_drop,p_sub,ideal_bitrate_bps,duration_sec,wave_l1,rmse,mel_l1,si_snr_db,corr,stoi,pesq_wb,rms_ratio_db,recon_peak,clip_ratio,length_samples,actual_p_drop,actual_p_sub,channel_seed,original_path,recon_path
base,1737-148989-0006,2,dropout-mid,0.03,0.0,1000,10.69,0.022618336603045464,0.04328120872378349,0.9708420634269714,-15.613193314988292,0.16347754001617432,0.7971382997591363,1.4116517305374146,-2.2108242839432504,0.38555583357810974,0.0,171040,0.027102803738317756,0.0,19679,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L2\1737-148989-0006.wav
lca,1737-148989-0006,2,dropout-mid,0.03,0.0,1000,10.69,0.02160244807600975,0.041401155292987823,0.9204791784286499,-15.31114266851767,0.169099822640419,0.8197211984264372,1.3983718156814575,-3.342013277096135,0.343675434589386,0.0,171040,0.027102803738317756,0.0,19679,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L2\1737-148989-0006.wav
base,1737-148989-0006,2,substitution-low,0.0,0.001,1000,10.69,0.022374605759978294,0.043169111013412476,0.9510124325752258,-15.641469571623974,0.16296036541461945,0.8053675796496105,1.4676434993743896,-2.2826034379792817,0.3731744587421417,0.0,171040,0.0,0.0,19377,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L2\1737-148989-0006.wav
lca,1737-148989-0006,2,substitution-low,0.0,0.001,1000,10.69,0.021450744941830635,0.04110344126820564,0.9078707695007324,-14.57222332692902,0.1836286336183548,0.8257779225572934,1.4480865001678467,-3.3150607494173583,0.34253260493278503,0.0,171040,0.0,0.0,19377,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L2\1737-148989-0006.wav
base,1737-148989-0006,2,substitution-mid,0.0,0.005,1000,10.69,0.022375281900167465,0.04317646473646164,0.9514024257659912,-15.651997407134626,0.1627681851387024,0.8053701758461864,1.467228889465332,-2.28109956291473,0.3731744587421417,0.0,171040,0.0,0.003738317757009346,19508,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L2\1737-148989-0006.wav
lca,1737-148989-0006,2,substitution-mid,0.0,0.005,1000,10.69,0.0214582197368145,0.041110504418611526,0.9095054268836975,-14.588837057673476,0.1832895576953888,0.824976439736406,1.4478682279586792,-3.315632160928467,0.34253260493278503,0.0,171040,0.0,0.003738317757009346,19508,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L2\1737-148989-0006.wav
base,1737-148989-0006,3,clean,0.0,0.0,1500,10.69,0.021462585777044296,0.042003706097602844,0.879284679889679,-13.565967914748523,0.20528273284435272,0.830696600367496,1.652954339981079,-2.346524931663062,0.35000649094581604,0.0,171040,0.0,0.0,21158,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L3\1737-148989-0006.wav
lca,1737-148989-0006,3,clean,0.0,0.0,1500,10.69,0.020654495805501938,0.040547359734773636,0.828938364982605,-13.037224036391839,0.21757455170154572,0.8536512772140054,1.6804354190826416,-3.1326832963588256,0.3292946219444275,0.0,171040,0.0,0.0,21158,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L3\1737-148989-0006.wav
base,1737-148989-0006,3,dropout-low,0.01,0.0,1500,10.69,0.02167215757071972,0.042388543486595154,0.8995974659919739,-14.245581432092129,0.19041508436203003,0.8200806026165427,1.5542707443237305,-2.3399035918713604,0.35212379693984985,0.0,171040,0.014330218068535825,0.0,20948,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L3\1737-148989-0006.wav
lca,1737-148989-0006,3,dropout-low,0.01,0.0,1500,10.69,0.020840095356106758,0.04072166979312897,0.8484217524528503,-13.269230841055348,0.21210122108459473,0.8451075792361491,1.589354157447815,-3.0999716465939264,0.32793644070625305,0.0,171040,0.014330218068535825,0.0,20948,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L3\1737-148989-0006.wav
base,1737-148989-0006,3,dropout-mid,0.03,0.0,1500,10.69,0.021753814071416855,0.042546022683382034,0.9001363515853882,-14.106818005363483,0.19336773455142975,0.8239666816871527,1.5656297206878662,-2.2016476478593376,0.3510071635246277,0.0,171040,0.029283489096573207,0.0,20679,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L3\1737-148989-0006.wav
lca,1737-148989-0006,3,dropout-mid,0.03,0.0,1500,10.69,0.02107377164065838,0.04124744236469269,0.8524829149246216,-13.881896578751093,0.19824351370334625,0.8413589401645846,1.6024870872497559,-2.9591455275653864,0.31546908617019653,0.0,171040,0.029283489096573207,0.0,20679,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L3\1737-148989-0006.wav
base,1737-148989-0006,3,substitution-low,0.0,0.001,1500,10.69,0.02146044373512268,0.042003024369478226,0.8797664046287537,-13.565226526357186,0.2052995264530182,0.8303403115867323,1.6523438692092896,-2.346683551093439,0.35000649094581604,0.0,171040,0.0,0.0006230529595015577,20377,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L3\1737-148989-0006.wav
lca,1737-148989-0006,3,substitution-low,0.0,0.001,1500,10.69,0.020657699555158615,0.04054984822869301,0.8301317095756531,-13.03913599529624,0.21752889454364777,0.853459888377932,1.678729772567749,-3.1316215797308704,0.3292946219444275,0.0,171040,0.0,0.0006230529595015577,20377,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L3\1737-148989-0006.wav
base,1737-148989-0006,3,substitution-mid,0.0,0.005,1500,10.69,0.021461034193634987,0.04199961945414543,0.8844204545021057,-13.580411851880303,0.20495596528053284,0.8296738952895264,1.6511417627334595,-2.354134536368487,0.35000649094581604,0.0,171040,0.0,0.003115264797507788,20508,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L3\1737-148989-0006.wav
lca,1737-148989-0006,3,substitution-mid,0.0,0.005,1500,10.69,0.0206697229295969,0.04055067524313927,0.8341236114501953,-13.045037316232122,0.21738813817501068,0.8534274985471022,1.676912784576416,-3.1335453364410206,0.3292946219444275,0.0,171040,0.0,0.003115264797507788,20508,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L3\1737-148989-0006.wav
base,1455-138263-0040,1,clean,0.0,0.0,500,14.83,0.028753384947776794,0.048505932092666626,1.178460955619812,-8.214814126793028,0.36203595995903015,0.7496623329479117,1.202965259552002,-2.9811201459363605,0.4631107449531555,0.0,237280,0.0,0.0,46741,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L1\1455-138263-0040.wav
lca,1455-138263-0040,1,clean,0.0,0.0,500,14.83,0.029181284829974174,0.04932156950235367,1.0846349000930786,-9.133333575134193,0.329852819442749,0.772891101454537,1.2304149866104126,-3.1834033192888573,0.48270538449287415,0.0,237280,0.0,0.0,46741,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L1\1455-138263-0040.wav
base,1455-138263-0040,1,dropout-low,0.01,0.0,500,14.83,0.028820006176829338,0.048577915877103806,1.18276846408844,-8.280692724578822,0.359655499458313,0.7482385996174445,1.1999742984771729,-2.9887962795634633,0.4631107449531555,0.0,237280,0.0026954177897574125,0.0,46531,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L1\1455-138263-0040.wav
lca,1455-138263-0040,1,dropout-low,0.01,0.0,500,14.83,0.02922377549111843,0.04936516657471657,1.0889537334442139,-9.159224499323654,0.32897743582725525,0.7719351266468355,1.229798674583435,-3.173167119643197,0.48270538449287415,0.0,237280,0.0026954177897574125,0.0,46531,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L1\1455-138263-0040.wav
base,1455-138263-0040,1,dropout-mid,0.03,0.0,500,14.83,0.02902674488723278,0.04888654127717018,1.209570288658142,-8.545289180668785,0.3502058684825897,0.742731252201489,1.1802841424942017,-3.001541488130744,0.46082603931427,0.0,237280,0.03638814016172507,0.0,46262,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L1\1455-138263-0040.wav
lca,1455-138263-0040,1,dropout-mid,0.03,0.0,500,14.83,0.029606467112898827,0.05006469786167145,1.116948127746582,-9.751898528431948,0.3094220459461212,0.7663887797025587,1.2030836343765259,-3.1389180468206996,0.4891209602355957,0.0,237280,0.03638814016172507,0.0,46262,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L1\1455-138263-0040.wav
base,1455-138263-0040,1,substitution-low,0.0,0.001,500,14.83,0.028753384947776794,0.048505932092666626,1.178460955619812,-8.214814126793028,0.36203595995903015,0.7496623329479117,1.202965259552002,-2.9811201459363605,0.4631107449531555,0.0,237280,0.0,0.0,45960,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L1\1455-138263-0040.wav
lca,1455-138263-0040,1,substitution-low,0.0,0.001,500,14.83,0.029181284829974174,0.04932156950235367,1.0846349000930786,-9.133333575134193,0.329852819442749,0.772891101454537,1.2304149866104126,-3.1834033192888573,0.48270538449287415,0.0,237280,0.0,0.0,45960,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L1\1455-138263-0040.wav
base,1455-138263-0040,1,substitution-mid,0.0,0.005,500,14.83,0.028728816658258438,0.048451147973537445,1.1848300695419312,-8.206177177687033,0.36234885454177856,0.7466882384252014,1.1993151903152466,-3.0128548868208673,0.4631107449531555,0.0,237280,0.0,0.0026954177897574125,46091,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L1\1455-138263-0040.wav
lca,1455-138263-0040,1,substitution-mid,0.0,0.005,500,14.83,0.029209818691015244,0.04935115948319435,1.087589979171753,-9.195129230638239,0.32776641845703125,0.7707119146741956,1.2210086584091187,-3.2120623582868535,0.48270538449287415,0.0,237280,0.0,0.0026954177897574125,46091,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L1\1455-138263-0040.wav
base,1455-138263-0040,2,clean,0.0,0.0,1000,14.83,0.024190565571188927,0.04283297061920166,0.9434542655944824,-3.3865031211583267,0.5606862902641296,0.8166732337491991,1.5344619750976562,-1.3702916173227435,0.5201448202133179,0.0,237280,0.0,0.0,47741,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L2\1455-138263-0040.wav
lca,1455-138263-0040,2,clean,0.0,0.0,1000,14.83,0.0242963545024395,0.042402297258377075,0.8785043358802795,-3.2652118544282906,0.5660564303398132,0.8361056984553686,1.5025930404663086,-1.4848267323622601,0.48456862568855286,0.0,237280,0.0,0.0,47741,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L2\1455-138263-0040.wav
base,1455-138263-0040,2,dropout-low,0.01,0.0,1000,14.83,0.024332094937562943,0.04305016249418259,0.9511008858680725,-3.4772615335479475,0.5566707849502563,0.8140414380454711,1.5136948823928833,-1.353481359938096,0.5198712348937988,0.0,237280,0.008086253369272238,0.0,47531,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L2\1455-138263-0040.wav
lca,1455-138263-0040,2,dropout-low,0.01,0.0,1000,14.83,0.024472946301102638,0.04269162937998772,0.8826557397842407,-3.398252010987247,0.5601663589477539,0.835430878469184,1.4957822561264038,-1.4770740901145478,0.4845640957355499,0.0,237280,0.008086253369272238,0.0,47531,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L2\1455-138263-0040.wav
base,1455-138263-0040,2,dropout-mid,0.03,0.0,1000,14.83,0.02458198182284832,0.04324151948094368,0.9607638120651245,-3.6023578794114246,0.551141083240509,0.8078873320716762,1.4471948146820068,-1.3958210460802873,0.5188298225402832,0.0,237280,0.027628032345013476,0.0,47262,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L2\1455-138263-0040.wav
lca,1455-138263-0040,2,dropout-mid,0.03,0.0,1000,14.83,0.024761749431490898,0.04301728680729866,0.8967915177345276,-3.6515987171758804,0.5489662289619446,0.827319656302684,1.461612343788147,-1.6057451400954716,0.4775131046772003,0.0,237280,0.027628032345013476,0.0,47262,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L2\1455-138263-0040.wav
base,1455-138263-0040,2,substitution-low,0.0,0.001,1000,14.83,0.024180958047509193,0.04282546043395996,0.9437988996505737,-3.379947324622115,0.560976505279541,0.8172143332474132,1.5348930358886719,-1.3663910372077255,0.519853413105011,0.0,237280,0.0,0.0013477088948787063,46960,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L2\1455-138263-0040.wav
lca,1455-138263-0040,2,substitution-low,0.0,0.001,1000,14.83,0.024325773119926453,0.042423900216817856,0.8801705241203308,-3.273237888813152,0.5657010078430176,0.8351839658126772,1.5015954971313477,-1.481662982312589,0.4849483072757721,0.0,237280,0.0,0.0013477088948787063,46960,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L2\1455-138263-0040.wav
base,1455-138263-0040,2,substitution-mid,0.0,0.005,1000,14.83,0.024311531335115433,0.04303182289004326,0.950742781162262,-3.467873414876572,0.5570861101150513,0.8140057027542766,1.517284870147705,-1.3526888092119707,0.5202175974845886,0.0,237280,0.0,0.004043126684636119,47091,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L2\1455-138263-0040.wav
lca,1455-138263-0040,2,substitution-mid,0.0,0.005,1000,14.83,0.02436726912856102,0.0425008125603199,0.8837530612945557,-3.323600292562659,0.5634709000587463,0.8348815684298618,1.5027010440826416,-1.5004419360355499,0.483490914106369,0.0,237280,0.0,0.004043126684636119,47091,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L2\1455-138263-0040.wav
base,1455-138263-0040,3,clean,0.0,0.0,1500,14.83,0.02260851301252842,0.041276030242443085,0.8692589998245239,-2.259561336551009,0.6105621457099915,0.8459121495854109,1.715861201286316,-0.8233898780311772,0.5675107836723328,0.0,237280,0.0,0.0,48741,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L3\1455-138263-0040.wav
lca,1455-138263-0040,3,clean,0.0,0.0,1500,14.83,0.02206200547516346,0.039664752781391144,0.8080223798751831,-1.5917335385352844,0.6398316025733948,0.8598100718433989,1.7339253425598145,-0.8525553780678946,0.5614056587219238,0.0,237280,0.0,0.0,48741,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L3\1455-138263-0040.wav
base,1455-138263-0040,3,dropout-low,0.01,0.0,1500,14.83,0.02308373525738716,0.04259419068694115,0.8836377859115601,-2.8248678690161055,0.5855665802955627,0.8414283564168521,1.6262916326522827,-0.8082308517409016,0.5901206135749817,0.0,237280,0.011230907457322551,0.0,48531,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L3\1455-138263-0040.wav
lca,1455-138263-0040,3,dropout-low,0.01,0.0,1500,14.83,0.022517727687954903,0.040748801082372665,0.819560170173645,-2.1204480984432568,0.6166892647743225,0.8549326714236117,1.6602904796600342,-0.9418259592521461,0.5617207884788513,0.0,237280,0.011230907457322551,0.0,48531,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L3\1455-138263-0040.wav
base,1455-138263-0040,3,dropout-mid,0.03,0.0,1500,14.83,0.02345610223710537,0.04255655035376549,0.8941503167152405,-2.822851817254965,0.585655927658081,0.8321500278409715,1.6054716110229492,-0.825657075479872,0.5494943261146545,0.0,237280,0.029200359389038633,0.0,48262,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L3\1455-138263-0040.wav
lca,1455-138263-0040,3,dropout-mid,0.03,0.0,1500,14.83,0.023103632032871246,0.041173554956912994,0.8352698683738708,-2.2768732440779744,0.6097986698150635,0.8487889814105192,1.610031008720398,-0.9039561138244645,0.5469969511032104,0.0,237280,0.029200359389038633,0.0,48262,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L3\1455-138263-0040.wav
base,1455-138263-0040,3,substitution-low,0.0,0.001,1500,14.83,0.022622380405664444,0.04127781465649605,0.8696385025978088,-2.259276585141065,0.6105745434761047,0.8468486492509187,1.7148979902267456,-0.8220336369490369,0.5674684047698975,0.0,237280,0.0,0.0008984725965858042,47960,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L3\1455-138263-0040.wav
lca,1455-138263-0040,3,substitution-low,0.0,0.001,1500,14.83,0.022064190357923508,0.03965771570801735,0.8089679479598999,-1.591993634295505,0.6398202776908875,0.8597032820126977,1.7345138788223267,-0.857147371759769,0.5613120794296265,0.0,237280,0.0,0.0008984725965858042,47960,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L3\1455-138263-0040.wav
base,1455-138263-0040,3,substitution-mid,0.0,0.005,1500,14.83,0.022695884108543396,0.04145612567663193,0.8736765384674072,-2.367538820852893,0.6057981252670288,0.8442351224115325,1.7129673957824707,-0.8614230149638138,0.5675485730171204,0.0,237280,0.0,0.0071877807726864335,48091,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L3\1455-138263-0040.wav
lca,1455-138263-0040,3,substitution-mid,0.0,0.005,1500,14.83,0.0221304502338171,0.03974316641688347,0.8144083023071289,-1.653403867081615,0.6371464729309082,0.8564189523206966,1.7056498527526855,-0.8929052129889047,0.5611671209335327,0.0,237280,0.0,0.0071877807726864335,48091,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L3\1455-138263-0040.wav
base,311-124404-0119,1,clean,0.0,0.0,500,6.175,0.019457921385765076,0.03414755314588547,1.1597135066986084,-10.413005475214387,0.28870323300361633,0.7504839009442246,1.1993967294692993,-3.2740188829483063,0.27581915259361267,0.0,98800,0.0,0.0,40784,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L1\311-124404-0119.wav
lca,311-124404-0119,1,clean,0.0,0.0,500,6.175,0.018478961661458015,0.03221411630511284,1.0545591115951538,-7.351514690372491,0.39422670006752014,0.7741112113654924,1.1968053579330444,-2.753092197901979,0.376956045627594,0.0,98800,0.0,0.0,40784,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L1\311-124404-0119.wav
base,311-124404-0119,1,dropout-low,0.01,0.0,500,6.175,0.019520217552781105,0.03419598564505577,1.1636546850204468,-10.566441519085002,0.2840592563152313,0.7440761832446967,1.1928253173828125,-3.326770610101988,0.27615275979042053,0.0,98800,0.009708737864077669,0.0,40574,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L1\311-124404-0119.wav
lca,311-124404-0119,1,dropout-low,0.01,0.0,500,6.175,0.018529070541262627,0.03226080164313316,1.0577644109725952,-7.457815732108709,0.39016520977020264,0.7669142055292865,1.1906821727752686,-2.809058427338062,0.3768174946308136,0.0,98800,0.009708737864077669,0.0,40574,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L1\311-124404-0119.wav
base,311-124404-0119,1,dropout-mid,0.03,0.0,500,6.175,0.01948436163365841,0.034369178116321564,1.1814897060394287,-10.768700364977521,0.2780320346355438,0.7409082778395307,1.192286729812622,-3.284095919803576,0.27381446957588196,0.0,98800,0.022653721682847898,0.0,40305,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L1\311-124404-0119.wav
lca,311-124404-0119,1,dropout-mid,0.03,0.0,500,6.175,0.018451958894729614,0.032290972769260406,1.0675413608551025,-7.464828818130814,0.38989827036857605,0.7697410523556828,1.1938107013702393,-2.7838927306186156,0.37639546394348145,0.0,98800,0.022653721682847898,0.0,40305,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L1\311-124404-0119.wav
base,311-124404-0119,1,substitution-low,0.0,0.001,500,6.175,0.019457921385765076,0.03414755314588547,1.1597135066986084,-10.413005475214387,0.28870323300361633,0.7504839009442246,1.1993967294692993,-3.2740188829483063,0.27581915259361267,0.0,98800,0.0,0.0,40003,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L1\311-124404-0119.wav
lca,311-124404-0119,1,substitution-low,0.0,0.001,500,6.175,0.018478961661458015,0.03221411630511284,1.0545591115951538,-7.351514690372491,0.39422670006752014,0.7741112113654924,1.1968053579330444,-2.753092197901979,0.376956045627594,0.0,98800,0.0,0.0,40003,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L1\311-124404-0119.wav
base,311-124404-0119,1,substitution-mid,0.0,0.005,500,6.175,0.01943601667881012,0.034124016761779785,1.1612764596939087,-10.387338000053,0.2894861400127411,0.7483868692690122,1.1923470497131348,-3.2805163625736187,0.27565810084342957,0.0,98800,0.0,0.003236245954692557,40134,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L1\311-124404-0119.wav
lca,311-124404-0119,1,substitution-mid,0.0,0.005,500,6.175,0.018457168713212013,0.03217368945479393,1.0560675859451294,-7.32450439622216,0.3952629268169403,0.7721202709191104,1.186346173286438,-2.769054664243818,0.376956045627594,0.0,98800,0.0,0.003236245954692557,40134,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L1\311-124404-0119.wav
