model,sample_id,L,channel,p_drop,p_sub,ideal_bitrate_bps,duration_sec,wave_l1,rmse,mel_l1,si_snr_db,corr,stoi,pesq_wb,rms_ratio_db,recon_peak,clip_ratio,length_samples,actual_p_drop,actual_p_sub,channel_seed,original_path,recon_path
lca,1737-148989-0006,2,substitution-low,0.0,0.001,1000,10.69,0.02143881656229496,0.04117248207330704,0.9070304036140442,-14.980736372193542,0.17545798420906067,0.82789667383824,1.405327558517456,-3.4048788131145753,0.34773534536361694,0.0,171040,0.0,0.0,59213,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L2\1737-148989-0006.wav
base,1737-148989-0006,2,substitution-mid,0.0,0.005,1000,10.69,0.02240297757089138,0.04323465749621391,0.9521000981330872,-15.635568457998733,0.16306816041469574,0.8029817882543574,1.4632431268692017,-2.2432769398003547,0.3731744587421417,0.0,171040,0.0,0.001869158878504673,58320,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L2\1737-148989-0006.wav
lca,1737-148989-0006,2,substitution-mid,0.0,0.005,1000,10.69,0.021476903930306435,0.04125019162893295,0.9089445471763611,-15.096040000432463,0.1732141077518463,0.8267379148878579,1.3977010250091553,-3.3847731874545754,0.34773534536361694,0.0,171040,0.0,0.001869158878504673,58320,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L2\1737-148989-0006.wav
base,1737-148989-0006,3,clean,0.0,0.0,1500,10.69,0.021462585777044296,0.042003706097602844,0.879284679889679,-13.565967914748523,0.20528273284435272,0.830696600367496,1.652954339981079,-2.346524931663062,0.35000649094581604,0.0,171040,0.0,0.0,59801,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L3\1737-148989-0006.wav
lca,1737-148989-0006,3,clean,0.0,0.0,1500,10.69,0.020456235855817795,0.04022859036922455,0.8220621943473816,-12.884874724728208,0.22123752534389496,0.8470905727122898,1.6605147123336792,-3.312749427035777,0.32594841718673706,0.0,171040,0.0,0.0,59801,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L3\1737-148989-0006.wav
base,1737-148989-0006,3,dropout-low,0.01,0.0,1500,10.69,0.021479269489645958,0.04204273223876953,0.8857563734054565,-13.635295268698059,0.20371876657009125,0.8285366083815351,1.6087733507156372,-2.3468097664730942,0.35000649094581604,0.0,171040,0.008722741433021807,0.0,59410,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L3\1737-148989-0006.wav
lca,1737-148989-0006,3,dropout-low,0.01,0.0,1500,10.69,0.020546287298202515,0.04033580422401428,0.8274511694908142,-13.0692495396606,0.21681147813796997,0.8466383650439281,1.6562483310699463,-3.3104520597720466,0.32594841718673706,0.0,171040,0.008722741433021807,0.0,59410,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L3\1737-148989-0006.wav
base,1737-148989-0006,3,dropout-mid,0.03,0.0,1500,10.69,0.02206476591527462,0.043246470391750336,0.9083952903747559,-15.218083117085882,0.17086836695671082,0.8175270261511767,1.5469672679901123,-2.1256141211303508,0.3608637750148773,0.0,171040,0.02554517133956386,0.0,60010,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L3\1737-148989-0006.wav
lca,1737-148989-0006,3,dropout-mid,0.03,0.0,1500,10.69,0.02097962237894535,0.04132968559861183,0.8451911807060242,-14.775832879489371,0.1795128732919693,0.8389364980393937,1.5402684211730957,-3.2177931091787073,0.35506004095077515,0.0,171040,0.02554517133956386,0.0,60010,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L3\1737-148989-0006.wav
base,1737-148989-0006,3,substitution-low,0.0,0.001,1500,10.69,0.021459173411130905,0.041993774473667145,0.879051148891449,-13.571329371767343,0.20516139268875122,0.8306179204336529,1.6532588005065918,-2.354540258193426,0.35000649094581604,0.0,171040,0.0,0.0006230529595015577,60213,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L3\1737-148989-0006.wav
lca,1737-148989-0006,3,substitution-low,0.0,0.001,1500,10.69,0.020468274131417274,0.040252164006233215,0.82275390625,-12.89975658348167,0.22087730467319489,0.8469184447663606,1.65887451171875,-3.3007565724900494,0.32594841718673706,0.0,171040,0.0,0.0006230529595015577,60213,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L3\1737-148989-0006.wav
base,1737-148989-0006,3,substitution-mid,0.0,0.005,1500,10.69,0.021450545638799667,0.04194661229848862,0.885995626449585,-13.6495561785419,0.20339836180210114,0.8289644910237604,1.618667483329773,-2.411369951667074,0.35000649094581604,0.0,171040,0.0,0.004984423676012461,59320,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L3\1737-148989-0006.wav
lca,1737-148989-0006,3,substitution-mid,0.0,0.005,1500,10.69,0.02045743726193905,0.04018304497003555,0.8271998167037964,-12.82837015542383,0.22261013090610504,0.8458782294911588,1.6391310691833496,-3.323265602530445,0.32594841718673706,0.0,171040,0.0,0.004984423676012461,59320,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L3\1737-148989-0006.wav
base,1455-138263-0040,1,clean,0.0,0.0,500,14.83,0.028753384947776794,0.048505932092666626,1.178460955619812,-8.214814126793028,0.36203595995903015,0.7496623329479117,1.202965259552002,-2.9811201459363605,0.4631107449531555,0.0,237280,0.0,0.0,63562,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L1\1455-138263-0040.wav
lca,1455-138263-0040,1,clean,0.0,0.0,500,14.83,0.028893010690808296,0.048761337995529175,1.107131838798523,-8.798051525436222,0.34134718775749207,0.7703086836615467,1.231611728668213,-3.3139380846908684,0.43701815605163574,0.0,237280,0.0,0.0,63562,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L1\1455-138263-0040.wav
base,1455-138263-0040,1,dropout-low,0.01,0.0,500,14.83,0.02901560626924038,0.04906829074025154,1.1821606159210205,-8.526765150649362,0.35086163878440857,0.7453463572181265,1.1914489269256592,-2.8603438014540394,0.46502962708473206,0.0,237280,0.013477088948787063,0.0,63171,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L1\1455-138263-0040.wav
lca,1455-138263-0040,1,dropout-low,0.01,0.0,500,14.83,0.029061269015073776,0.04892364516854286,1.1132482290267944,-8.778825505682343,0.34201520681381226,0.7637438406004521,1.2188267707824707,-3.175788649730355,0.43635207414627075,0.0,237280,0.013477088948787063,0.0,63171,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L1\1455-138263-0040.wav
base,1455-138263-0040,1,dropout-mid,0.03,0.0,500,14.83,0.029376516118645668,0.04979149252176285,1.1964728832244873,-9.170158760351905,0.32860830426216125,0.7433603007780664,1.1880797147750854,-2.8905407160649026,0.433207243680954,0.0,237280,0.025606469002695417,0.0,63771,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L1\1455-138263-0040.wav
lca,1455-138263-0040,1,dropout-mid,0.03,0.0,500,14.83,0.029218150302767754,0.04944869503378868,1.1177912950515747,-9.468995993168294,0.31864088773727417,0.7667435262820217,1.2185945510864258,-3.3599711437508355,0.4242303669452667,0.0,237280,0.025606469002695417,0.0,63771,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L1\1455-138263-0040.wav
base,1455-138263-0040,1,substitution-low,0.0,0.001,500,14.83,0.028753384947776794,0.048505932092666626,1.178460955619812,-8.214814126793028,0.36203595995903015,0.7496623329479117,1.202965259552002,-2.9811201459363605,0.4631107449531555,0.0,237280,0.0,0.0,63974,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L1\1455-138263-0040.wav
lca,1455-138263-0040,1,substitution-low,0.0,0.001,500,14.83,0.028893010690808296,0.048761337995529175,1.107131838798523,-8.798051525436222,0.34134718775749207,0.7703086836615467,1.231611728668213,-3.3139380846908684,0.43701815605163574,0.0,237280,0.0,0.0,63974,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L1\1455-138263-0040.wav
base,1455-138263-0040,1,substitution-mid,0.0,0.005,500,14.83,0.028796197846531868,0.048585936427116394,1.1812933683395386,-8.326385029374363,0.358010858297348,0.7456687690655197,1.1973696947097778,-3.0239997410454182,0.4667581617832184,0.0,237280,0.0,0.004043126684636119,63081,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L1\1455-138263-0040.wav
lca,1455-138263-0040,1,substitution-mid,0.0,0.005,500,14.83,0.02897467277944088,0.04886116459965706,1.111186146736145,-8.981956301982999,0.33500608801841736,0.7654889174512463,1.229082465171814,-3.39855672691781,0.4373970329761505,0.0,237280,0.0,0.004043126684636119,63081,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L1\1455-138263-0040.wav
base,1455-138263-0040,2,clean,0.0,0.0,1000,14.83,0.024190565571188927,0.04283297061920166,0.9434542655944824,-3.3865031211583267,0.5606862902641296,0.8166732337491991,1.5344619750976562,-1.3702916173227435,0.5201448202133179,0.0,237280,0.0,0.0,64562,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L2\1455-138263-0040.wav
lca,1455-138263-0040,2,clean,0.0,0.0,1000,14.83,0.02409815602004528,0.04246651753783226,0.8819964528083801,-3.4991755689701396,0.5557016134262085,0.8340956272548343,1.5216834545135498,-1.7746736086543975,0.4240802824497223,0.0,237280,0.0,0.0,64562,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L2\1455-138263-0040.wav
base,1455-138263-0040,2,dropout-low,0.01,0.0,1000,14.83,0.024278907105326653,0.04281381145119667,0.9517417550086975,-3.422668919855832,0.5590859651565552,0.8097145394760844,1.4940943717956543,-1.4301271252893433,0.5220069885253906,0.0,237280,0.01078167115902965,0.0,64171,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L2\1455-138263-0040.wav
lca,1455-138263-0040,2,dropout-low,0.01,0.0,1000,14.83,0.02421470545232296,0.042578041553497314,0.8912229537963867,-3.536534137147347,0.5540499091148376,0.8297343364259194,1.4821841716766357,-1.7483819053582308,0.42370763421058655,0.0,237280,0.01078167115902965,0.0,64171,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L2\1455-138263-0040.wav
base,1455-138263-0040,2,dropout-mid,0.03,0.0,1000,14.83,0.024746496230363846,0.04394786059856415,0.9783343076705933,-3.875662472669899,0.5390861630439758,0.8032249338836949,1.4440051317214966,-1.3097187721498118,0.518718421459198,0.0,237280,0.027628032345013476,0.0,64771,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L2\1455-138263-0040.wav
lca,1455-138263-0040,2,dropout-mid,0.03,0.0,1000,14.83,0.02468334697186947,0.04352220892906189,0.9084781408309937,-4.045839530860701,0.5316036343574524,0.8233581891108702,1.441333532333374,-1.7955352818468284,0.4220351576805115,0.0,237280,0.027628032345013476,0.0,64771,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L2\1455-138263-0040.wav
base,1455-138263-0040,2,substitution-low,0.0,0.001,1000,14.83,0.024243636056780815,0.042899321764707565,0.9442898631095886,-3.373622652900767,0.561256468296051,0.8159276488255994,1.5278067588806152,-1.3125804393261207,0.5215226411819458,0.0,237280,0.0,0.0020215633423180594,64974,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L2\1455-138263-0040.wav
lca,1455-138263-0040,2,substitution-low,0.0,0.001,1000,14.83,0.02416718378663063,0.0425841249525547,0.8824206590652466,-3.550423448354671,0.5534359812736511,0.8333722711326621,1.5181872844696045,-1.764288363310203,0.4240036606788635,0.0,237280,0.0,0.0020215633423180594,64974,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L2\1455-138263-0040.wav
base,1455-138263-0040,2,substitution-mid,0.0,0.005,1000,14.83,0.02429788187146187,0.04293586313724518,0.951316237449646,-3.436391216334942,0.558478832244873,0.8122732070318527,1.5241795778274536,-1.3713041434248954,0.5218883752822876,0.0,237280,0.0,0.0047169811320754715,64081,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L2\1455-138263-0040.wav
lca,1455-138263-0040,2,substitution-mid,0.0,0.005,1000,14.83,0.02422790788114071,0.04259243980050087,0.8913328647613525,-3.5562047972796784,0.553180456161499,0.8277086338633332,1.5130724906921387,-1.766653951787609,0.42349860072135925,0.0,237280,0.0,0.0047169811320754715,64081,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L2\1455-138263-0040.wav
base,1455-138263-0040,3,clean,0.0,0.0,1500,14.83,0.02260851301252842,0.041276030242443085,0.8692589998245239,-2.259561336551009,0.6105621457099915,0.8459121495854109,1.715861201286316,-0.8233898780311772,0.5675107836723328,0.0,237280,0.0,0.0,65562,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L3\1455-138263-0040.wav
lca,1455-138263-0040,3,clean,0.0,0.0,1500,14.83,0.02217981219291687,0.03994840756058693,0.8055081367492676,-1.8399832249366117,0.6289980411529541,0.8590280123035959,1.7613084316253662,-1.035318505166354,0.4683535695075989,0.0,237280,0.0,0.0,65562,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L3\1455-138263-0040.wav
base,1455-138263-0040,3,dropout-low,0.01,0.0,1500,14.83,0.022839544340968132,0.041494693607091904,0.8806356191635132,-2.398202694694682,0.6044440269470215,0.8418783986176831,1.663812518119812,-0.8791333585538713,0.5627366900444031,0.0,237280,0.009433962264150943,0.0,65171,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L3\1455-138263-0040.wav
lca,1455-138263-0040,3,dropout-low,0.01,0.0,1500,14.83,0.022495124489068985,0.04042124003171921,0.8133031725883484,-2.0114433471558875,0.6214807033538818,0.8554515869880668,1.6992864608764648,-0.9873723659779481,0.47090449929237366,0.0,237280,0.009433962264150943,0.0,65171,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L3\1455-138263-0040.wav
base,1455-138263-0040,3,dropout-mid,0.03,0.0,1500,14.83,0.023036176338791847,0.04210348799824715,0.8879767656326294,-2.722347206167983,0.590107262134552,0.8360215010501079,1.6217758655548096,-0.949305336183916,0.5532251596450806,0.0,237280,0.02605570530098832,0.0,65771,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L3\1455-138263-0040.wav
lca,1455-138263-0040,3,dropout-mid,0.03,0.0,1500,14.83,0.022574519738554955,0.0408719964325428,0.8216351270675659,-2.349951306894445,0.606574535369873,0.8508664591973836,1.6826226711273193,-1.187266757671299,0.44315680861473083,0.0,237280,0.02605570530098832,0.0,65771,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L3\1455-138263-0040.wav
base,1455-138263-0040,3,substitution-low,0.0,0.001,1500,14.83,0.022699201479554176,0.04145696014165878,0.8712929487228394,-2.3481652210626227,0.6066533923149109,0.843807607562791,1.7061923742294312,-0.8362595322850888,0.5675107836723328,0.0,237280,0.0,0.0022461814914645105,65974,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L3\1455-138263-0040.wav
lca,1455-138263-0040,3,substitution-low,0.0,0.001,1500,14.83,0.02230007015168667,0.04012589529156685,0.8105996251106262,-1.9262519531713829,0.6252189874649048,0.8557527220899892,1.7213401794433594,-1.0489780086580685,0.4683535695075989,0.0,237280,0.0,0.0022461814914645105,65974,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L3\1455-138263-0040.wav
base,1455-138263-0040,3,substitution-mid,0.0,0.005,1500,14.83,0.02274678833782673,0.041415706276893616,0.8823732733726501,-2.3374167965763757,0.6071277260780334,0.8429651474858096,1.6951357126235962,-0.8454338410369332,0.5675107836723328,0.0,237280,0.0,0.008086253369272238,65081,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L3\1455-138263-0040.wav
lca,1455-138263-0040,3,substitution-mid,0.0,0.005,1500,14.83,0.022426016628742218,0.040208518505096436,0.8240050673484802,-1.9777042431456815,0.6229619383811951,0.8515955455760283,1.6880418062210083,-1.0716095053165517,0.4683535695075989,0.0,237280,0.0,0.008086253369272238,65081,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L3\1455-138263-0040.wav
base,311-124404-0119,1,clean,0.0,0.0,500,6.175,0.019457921385765076,0.03414755314588547,1.1597135066986084,-10.413005475214387,0.28870323300361633,0.7504839009442246,1.1993967294692993,-3.2740188829483063,0.27581915259361267,0.0,98800,0.0,0.0,61784,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L1\311-124404-0119.wav
lca,311-124404-0119,1,clean,0.0,0.0,500,6.175,0.018872790038585663,0.03362235426902771,1.0524908304214478,-11.761263632093524,0.2499905377626419,0.7793639979867701,1.2385926246643066,-4.840927075449068,0.21156446635723114,0.0,98800,0.0,0.0,61784,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L1\311-124404-0119.wav
base,311-124404-0119,1,dropout-low,0.01,0.0,500,6.175,0.019465291872620583,0.0341615155339241,1.1635946035385132,-10.455936196524549,0.2873976230621338,0.7491391230140346,1.1953516006469727,-3.288542501044221,0.27590736746788025,0.0,98800,0.003236245954692557,0.0,61393,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L1\311-124404-0119.wav
lca,311-124404-0119,1,dropout-low,0.01,0.0,500,6.175,0.018842462450265884,0.03359618037939072,1.0526447296142578,-11.722273813970103,0.25104448199272156,0.7796302641195226,1.238714575767517,-4.850699287312789,0.2111867070198059,0.0,98800,0.003236245954692557,0.0,61393,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-low\L1\311-124404-0119.wav
base,311-124404-0119,1,dropout-mid,0.03,0.0,500,6.175,0.019462788477540016,0.03414100781083107,1.1638903617858887,-10.400898734674968,0.2890722453594208,0.7504455579548431,1.2019309997558594,-3.272511950154028,0.2758272886276245,0.0,98800,0.022653721682847898,0.0,61993,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-mid\L1\311-124404-0119.wav
lca,311-124404-0119,1,dropout-mid,0.03,0.0,500,6.175,0.018913939595222473,0.03364713490009308,1.057464599609375,-11.79419103032445,0.24910344183444977,0.7776706200846143,1.237148404121399,-4.828767068253168,0.2116233855485916,0.0,98800,0.022653721682847898,0.0,61993,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\dropout-mid\L1\311-124404-0119.wav
base,311-124404-0119,1,substitution-low,0.0,0.001,500,6.175,0.019516916945576668,0.03418164700269699,1.1769957542419434,-10.434918866019718,0.28803619742393494,0.7504839009442246,1.1822319030761719,-3.2544841219830554,0.27581915259361267,0.0,98800,0.0,0.003236245954692557,62196,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-low\L1\311-124404-0119.wav
lca,311-124404-0119,1,substitution-low,0.0,0.001,500,6.175,0.018914254382252693,0.0336347334086895,1.0661489963531494,-11.772481141133657,0.2496880292892456,0.7793639979867701,1.2325191497802734,-4.831067346546406,0.21156446635723114,0.0,98800,0.0,0.003236245954692557,62196,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-low\L1\311-124404-0119.wav
base,311-124404-0119,1,substitution-mid,0.0,0.005,500,6.175,0.019380586221814156,0.0338229164481163,1.1561425924301147,-10.139271600203955,0.297141969203949,0.7528249656679455,1.1996002197265625,-3.419922739799124,0.22422876954078674,0.0,98800,0.0,0.003236245954692557,61303,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\substitution-mid\L1\311-124404-0119.wav
lca,311-124404-0119,1,substitution-mid,0.0,0.005,500,6.175,0.01890808902680874,0.03374353051185608,1.053263783454895,-12.013481418761787,0.2432650476694107,0.7749924336297657,1.2366852760314941,-4.845108305028824,0.17655758559703827,0.0,98800,0.0,0.003236245954692557,61303,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\substitution-mid\L1\311-124404-0119.wav
base,311-124404-0119,2,clean,0.0,0.0,1000,6.175,0.014951261691749096,0.026818985119462013,0.9290744662284851,-1.9707342160401475,0.6232678890228271,0.8234446580032374,1.2910315990447998,-1.4159976790001179,0.4202136695384979,0.0,98800,0.0,0.0,62784,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\clean\L2\311-124404-0119.wav
lca,311-124404-0119,2,clean,0.0,0.0,1000,6.175,0.014999854378402233,0.025943951681256294,0.8525947332382202,-1.723596577413928,0.6340851187705994,0.8446609760820348,1.3717597723007202,-2.1210834412539574,0.38542795181274414,0.0,98800,0.0,0.0,62784,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\lca\clean\L2\311-124404-0119.wav
base,311-124404-0119,2,dropout-low,0.01,0.0,1000,6.175,0.015078447759151459,0.026931192725896835,0.9350742697715759,-2.0432628181386487,0.6200830340385437,0.8219357162827197,1.290010929107666,-1.4127299012991412,0.4211101233959198,0.0,98800,0.009708737864077669,0.0,62393,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\original\311-124404-0119.wav,output\experiments\exp3_low_load_channel_aware_adaptation_20260530_seed42\samples\base\dropout-low\L2\311-124404-0119.wav
