model,sample_id,L,channel,p_drop,p_sub,ideal_bitrate_bps,duration_sec,wave_l1,rmse,mel_l1,si_snr_db,corr,stoi,pesq_wb,rms_ratio_db,recon_peak,clip_ratio,length_samples,actual_p_drop,actual_p_sub,channel_seed,original_path,recon_path
lca,1737-148989-0006,1,dropout-mid,0.05,0.0,500,10.69,0.02386961132287979,0.04230056703090668,1.2058533430099487,-19.335458601143674,0.10732754319906235,0.765814279997156,1.1529035568237305,-3.690080790092299,0.3120836317539215,0.0,171040,0.052336448598130844,0.0,20394,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-mid\L1\1737-148989-0006.wav
base,1737-148989-0006,1,dropout-high,0.1,0.0,500,10.69,0.025717971846461296,0.045386288315057755,1.3365062475204468,-20.20659790738824,0.09718726575374603,0.7378548186751854,1.1643264293670654,-1.9587018783317038,0.3374864459037781,0.0,171040,0.08785046728971962,0.0,20152,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-high\L1\1737-148989-0006.wav
lca,1737-148989-0006,1,dropout-high,0.1,0.0,500,10.69,0.02417082153260708,0.04297340661287308,1.228501558303833,-22.080354382322138,0.0784587636590004,0.7517187034702386,1.1389204263687134,-3.6496128149575533,0.37495383620262146,0.0,171040,0.08785046728971962,0.0,20152,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-high\L1\1737-148989-0006.wav
base,1737-148989-0006,1,substitution-mid,0.0,0.01,500,10.69,0.02554299682378769,0.0450555682182312,1.302732229232788,-17.97876916154302,0.12520751357078552,0.7594973719008254,1.1921192407608032,-1.7753170718787405,0.3443892300128937,0.0,171040,0.0,0.003738317757009346,19654,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-mid\L1\1737-148989-0006.wav
lca,1737-148989-0006,1,substitution-mid,0.0,0.01,500,10.69,0.023811183869838715,0.042315252125263214,1.1946271657943726,-19.246542165829393,0.10841896384954453,0.7665998029595057,1.1590890884399414,-3.6619149315041932,0.3385554850101471,0.0,171040,0.0,0.003738317757009346,19654,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-mid\L1\1737-148989-0006.wav
base,1737-148989-0006,1,substitution-high,0.0,0.03,500,10.69,0.02545093186199665,0.044978734105825424,1.3230242729187012,-17.82170363276095,0.12745541334152222,0.7477418591012543,1.1811375617980957,-1.7854933565752054,0.35091620683670044,0.0,171040,0.0,0.020560747663551402,19926,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-high\L1\1737-148989-0006.wav
lca,1737-148989-0006,1,substitution-high,0.0,0.03,500,10.69,0.02376432530581951,0.04221494868397713,1.2130154371261597,-19.122187184415427,0.1099635660648346,0.7574749142861383,1.1409014463424683,-3.7116110551458887,0.3385554850101471,0.0,171040,0.0,0.020560747663551402,19926,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-high\L1\1737-148989-0006.wav
base,1737-148989-0006,2,clean,0.0,0.0,1000,10.69,0.022374605759978294,0.043169111013412476,0.9510124325752258,-15.641469571623974,0.16296036541461945,0.8053675796496105,1.4676434993743896,-2.2826034379792817,0.3731744587421417,0.0,171040,0.0,0.0,20617,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\clean\L2\1737-148989-0006.wav
lca,1737-148989-0006,2,clean,0.0,0.0,1000,10.69,0.021192310377955437,0.04077637195587158,0.9464459419250488,-15.47106882183423,0.1661006659269333,0.8236493157606377,1.413036823272705,-3.8889735743203167,0.3237394094467163,0.0,171040,0.0,0.0,20617,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\clean\L2\1737-148989-0006.wav
base,1737-148989-0006,2,dropout-mid,0.05,0.0,1000,10.69,0.022823797538876534,0.043544672429561615,0.9807060956954956,-16.20576745990341,0.15295752882957458,0.7945971773312395,1.3919358253479004,-2.209520257180006,0.35888057947158813,0.0,171040,0.04672897196261682,0.0,21394,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-mid\L2\1737-148989-0006.wav
lca,1737-148989-0006,2,dropout-mid,0.05,0.0,1000,10.69,0.02142076939344406,0.04087388142943382,0.9685350060462952,-15.556577171832178,0.16451777517795563,0.8180990652931954,1.3569769859313965,-3.8363065855364358,0.32973167300224304,0.0,171040,0.04672897196261682,0.0,21394,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-mid\L2\1737-148989-0006.wav
base,1737-148989-0006,2,dropout-high,0.1,0.0,1000,10.69,0.02294706180691719,0.0438360758125782,1.0235915184020996,-16.789008397002792,0.14323469996452332,0.7708379690421784,1.309757947921753,-2.1809251534149583,0.38050925731658936,0.0,171040,0.102803738317757,0.0,21152,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-high\L2\1737-148989-0006.wav
lca,1737-148989-0006,2,dropout-high,0.1,0.0,1000,10.69,0.021634042263031006,0.04133841022849083,1.0041953325271606,-17.168604442731528,0.1372276395559311,0.7976975428985579,1.282464861869812,-3.939457769228759,0.33209002017974854,0.0,171040,0.102803738317757,0.0,21152,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-high\L2\1737-148989-0006.wav
base,1737-148989-0006,2,substitution-mid,0.0,0.01,1000,10.69,0.02243630774319172,0.043241534382104874,0.9679625630378723,-15.89259452042583,0.15843456983566284,0.7906485019145952,1.4132905006408691,-2.3054084474196888,0.3731744587421417,0.0,171040,0.0,0.008411214953271028,20654,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-mid\L2\1737-148989-0006.wav
lca,1737-148989-0006,2,substitution-mid,0.0,0.01,1000,10.69,0.021256882697343826,0.04074501991271973,0.9610960483551025,-15.445468599890235,0.16657736897468567,0.80834383491003,1.3671793937683105,-3.9066972844719974,0.3237394094467163,0.0,171040,0.0,0.008411214953271028,20654,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-mid\L2\1737-148989-0006.wav
base,1737-148989-0006,2,substitution-high,0.0,0.03,1000,10.69,0.022528281435370445,0.04332185909152031,0.9804196953773499,-15.714458960738703,0.1616324633359909,0.7943236528110613,1.4163010120391846,-2.2138220490619043,0.3731744587421417,0.0,171040,0.0,0.03271028037383177,20926,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-high\L2\1737-148989-0006.wav
lca,1737-148989-0006,2,substitution-high,0.0,0.03,1000,10.69,0.021344413980841637,0.040897563099861145,0.9841946959495544,-15.858993500246951,0.1590331792831421,0.8098125914707234,1.3253545761108398,-3.916142806023199,0.3237394094467163,0.0,171040,0.0,0.03271028037383177,20926,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-high\L2\1737-148989-0006.wav
base,1737-148989-0006,3,clean,0.0,0.0,1500,10.69,0.021462585777044296,0.042003706097602844,0.879284679889679,-13.565967914748523,0.20528273284435272,0.830696600367496,1.652954339981079,-2.346524931663062,0.35000649094581604,0.0,171040,0.0,0.0,21617,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\clean\L3\1737-148989-0006.wav
lca,1737-148989-0006,3,clean,0.0,0.0,1500,10.69,0.020582981407642365,0.040684446692466736,0.8587866425514221,-14.682147881187422,0.18139581382274628,0.844893848771145,1.6294870376586914,-3.6845923135131264,0.30873626470565796,0.0,171040,0.0,0.0,21617,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\clean\L3\1737-148989-0006.wav
base,1737-148989-0006,3,dropout-mid,0.05,0.0,1500,10.69,0.022213442251086235,0.042828530073165894,0.9230645298957825,-14.27787388972775,0.18973395228385925,0.8121346836187703,1.5441851615905762,-2.0915289941854946,0.3498486280441284,0.0,171040,0.044859813084112146,0.0,22394,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-mid\L3\1737-148989-0006.wav
lca,1737-148989-0006,3,dropout-mid,0.05,0.0,1500,10.69,0.020925436168909073,0.04108414053916931,0.8893893361091614,-15.261106322492184,0.1700485646724701,0.8331580598919962,1.5385165214538574,-3.5677186108670034,0.30438923835754395,0.0,171040,0.044859813084112146,0.0,22394,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-mid\L3\1737-148989-0006.wav
base,1737-148989-0006,3,dropout-high,0.1,0.0,1500,10.69,0.022662492468953133,0.043353136628866196,0.9763896465301514,-15.250297495397954,0.17025414109230042,0.7883587249273526,1.3772224187850952,-2.074514143277143,0.3484889566898346,0.0,171040,0.10404984423676013,0.0,22152,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-high\L3\1737-148989-0006.wav
lca,1737-148989-0006,3,dropout-high,0.1,0.0,1500,10.69,0.021546531468629837,0.041822146624326706,0.9355548620223999,-17.5433649894147,0.13153517246246338,0.8111974183718385,1.3887815475463867,-3.655737568299544,0.3333049714565277,0.0,171040,0.10404984423676013,0.0,22152,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-high\L3\1737-148989-0006.wav
base,1737-148989-0006,3,substitution-mid,0.0,0.01,1500,10.69,0.021527772769331932,0.042091790586709976,0.8982766270637512,-13.753472578949143,0.20107781887054443,0.8241999327731379,1.6011124849319458,-2.357574952776133,0.3517517149448395,0.0,171040,0.0,0.011214953271028037,21654,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-mid\L3\1737-148989-0006.wav
lca,1737-148989-0006,3,substitution-mid,0.0,0.01,1500,10.69,0.02068665623664856,0.04079335555434227,0.8738572001457214,-14.917794719737872,0.1766943335533142,0.8355769408902083,1.5647450685501099,-3.6813776625262005,0.30788862705230713,0.0,171040,0.0,0.011214953271028037,21654,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-mid\L3\1737-148989-0006.wav
base,1737-148989-0006,3,substitution-high,0.0,0.03,1500,10.69,0.021764518693089485,0.04229078069329262,0.9418438673019409,-13.502764828424334,0.2067180573940277,0.7976485803160127,1.4660528898239136,-2.151429325093242,0.48294636607170105,0.0,171040,0.0,0.03177570093457944,21926,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-high\L3\1737-148989-0006.wav
lca,1737-148989-0006,3,substitution-high,0.0,0.03,1500,10.69,0.02073279209434986,0.040697865188121796,0.9166049957275391,-15.114532284229762,0.17285674810409546,0.8236688033547802,1.4124025106430054,-3.830662908595638,0.31275999546051025,0.0,171040,0.0,0.03177570093457944,21926,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1737-148989-0006.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-high\L3\1737-148989-0006.wav
base,1455-138263-0040,1,clean,0.0,0.0,500,14.83,0.028753384947776794,0.048505932092666626,1.178460955619812,-8.214814126793028,0.36203595995903015,0.7496623329479117,1.202965259552002,-2.9811201459363605,0.4631107449531555,0.0,237280,0.0,0.0,13513,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\clean\L1\1455-138263-0040.wav
lca,1455-138263-0040,1,clean,0.0,0.0,500,14.83,0.029563818126916885,0.050905048847198486,1.1038596630096436,-10.666426489744596,0.2810663878917694,0.768444527906331,1.210837721824646,-3.196302328872198,0.4850514531135559,0.0,237280,0.0,0.0,13513,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\clean\L1\1455-138263-0040.wav
base,1455-138263-0040,1,dropout-mid,0.05,0.0,500,14.83,0.02908281609416008,0.04915529489517212,1.2009226083755493,-8.67026271323582,0.34580516815185547,0.7392357049700189,1.187501311302185,-2.9204064109517045,0.47182831168174744,0.0,237280,0.05256064690026954,0.0,14290,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-mid\L1\1455-138263-0040.wav
lca,1455-138263-0040,1,dropout-mid,0.05,0.0,500,14.83,0.02983294241130352,0.05140344426035881,1.1195626258850098,-11.167298532159178,0.26646608114242554,0.7568393014408388,1.1924943923950195,-3.1781411446304015,0.4849846661090851,0.0,237280,0.05256064690026954,0.0,14290,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-mid\L1\1455-138263-0040.wav
base,1455-138263-0040,1,dropout-high,0.1,0.0,500,14.83,0.030018305405974388,0.050393279641866684,1.235878825187683,-10.13219745183006,0.29736262559890747,0.7192974709187014,1.1598012447357178,-3.1843808766831394,0.46354949474334717,0.0,237280,0.09973045822102426,0.0,14048,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-high\L1\1455-138263-0040.wav
lca,1455-138263-0040,1,dropout-high,0.1,0.0,500,14.83,0.030547400936484337,0.05250269174575806,1.1402500867843628,-12.50591007561577,0.23058979213237762,0.7480368163946529,1.1796445846557617,-3.2014843782524425,0.48585230112075806,0.0,237280,0.09973045822102426,0.0,14048,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-high\L1\1455-138263-0040.wav
base,1455-138263-0040,1,substitution-mid,0.0,0.01,500,14.83,0.028917662799358368,0.04868501052260399,1.1938402652740479,-8.481480681108739,0.35246825218200684,0.7367833158550232,1.1849780082702637,-3.0904054732921127,0.4631107449531555,0.0,237280,0.0,0.013477088948787063,13550,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-mid\L1\1455-138263-0040.wav
lca,1455-138263-0040,1,substitution-mid,0.0,0.01,500,14.83,0.029744505882263184,0.05110650509595871,1.1174302101135254,-11.074136752260236,0.26913243532180786,0.7533791784553441,1.1915286779403687,-3.3152424641391516,0.4849109947681427,0.0,237280,0.0,0.013477088948787063,13550,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-mid\L1\1455-138263-0040.wav
base,1455-138263-0040,1,substitution-high,0.0,0.03,500,14.83,0.02877657487988472,0.04848956689238548,1.2093168497085571,-8.41184195848064,0.35494929552078247,0.7396879300154715,1.1730892658233643,-3.1724881948795054,0.4638006389141083,0.0,237280,0.0,0.02425876010781671,13822,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-high\L1\1455-138263-0040.wav
lca,1455-138263-0040,1,substitution-high,0.0,0.03,500,14.83,0.02952180989086628,0.050632819533348083,1.1299991607666016,-10.670645626996073,0.28094062209129333,0.7570138020316006,1.1886779069900513,-3.381597872978924,0.47164130210876465,0.0,237280,0.0,0.02425876010781671,13822,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-high\L1\1455-138263-0040.wav
base,1455-138263-0040,2,clean,0.0,0.0,1000,14.83,0.024190565571188927,0.04283297061920166,0.9434542655944824,-3.3865031211583267,0.5606862902641296,0.8166732337491991,1.5344619750976562,-1.3702916173227435,0.5201448202133179,0.0,237280,0.0,0.0,14513,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\clean\L2\1455-138263-0040.wav
lca,1455-138263-0040,2,clean,0.0,0.0,1000,14.83,0.025148507207632065,0.04472697153687477,0.8864017128944397,-4.497123854093691,0.5118778944015503,0.8313215311627762,1.4810620546340942,-1.5812431456299176,0.4467572271823883,0.0,237280,0.0,0.0,14513,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\clean\L2\1455-138263-0040.wav
base,1455-138263-0040,2,dropout-mid,0.05,0.0,1000,14.83,0.02532966621220112,0.04488391801714897,0.995870053768158,-4.439098058007323,0.5144033432006836,0.7945872659886285,1.3956246376037598,-1.4214859163851634,0.5182504653930664,0.0,237280,0.05188679245283019,0.0,15290,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-mid\L2\1455-138263-0040.wav
lca,1455-138263-0040,2,dropout-mid,0.05,0.0,1000,14.83,0.02627202495932579,0.04684169590473175,0.9287188649177551,-5.5751914571175485,0.4657413959503174,0.8094025725857764,1.3750667572021484,-1.5177384772145563,0.5213103294372559,0.0,237280,0.05188679245283019,0.0,15290,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-mid\L2\1455-138263-0040.wav
base,1455-138263-0040,2,dropout-high,0.1,0.0,1000,14.83,0.026133844628930092,0.045661576092243195,1.0030357837677002,-4.981356545730396,0.4909557104110718,0.7743590939576374,1.3548983335494995,-1.57146421281789,0.5202067494392395,0.0,237280,0.09973045822102426,0.0,15048,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-high\L2\1455-138263-0040.wav
lca,1455-138263-0040,2,dropout-high,0.1,0.0,1000,14.83,0.027259819209575653,0.04790494218468666,0.9507202506065369,-6.421286735223017,0.4308661222457886,0.7995904399751065,1.3206284046173096,-1.7304786601007898,0.4528861343860626,0.0,237280,0.09973045822102426,0.0,15048,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-high\L2\1455-138263-0040.wav
base,1455-138263-0040,2,substitution-mid,0.0,0.01,1000,14.83,0.024416422471404076,0.0430191271007061,0.9626451730728149,-3.5091870739443882,0.5552590489387512,0.8102294865533074,1.4610514640808105,-1.4140441652662479,0.5202530026435852,0.0,237280,0.0,0.01549865229110512,14550,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-mid\L2\1455-138263-0040.wav
lca,1455-138263-0040,2,substitution-mid,0.0,0.01,1000,14.83,0.025326501578092575,0.04480244219303131,0.9012174010276794,-4.594218526512627,0.5076603293418884,0.8238613265919036,1.4340580701828003,-1.649123029653423,0.448925644159317,0.0,237280,0.0,0.01549865229110512,14550,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-mid\L2\1455-138263-0040.wav
base,1455-138263-0040,2,substitution-high,0.0,0.03,1000,14.83,0.024776147678494453,0.043599650263786316,0.9932581782341003,-4.007142598528014,0.5333033204078674,0.7929615482834697,1.4011731147766113,-1.6909543851358504,0.5178534984588623,0.0,237280,0.0,0.0330188679245283,14822,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\substitution-high\L2\1455-138263-0040.wav
lca,1455-138263-0040,2,substitution-high,0.0,0.03,1000,14.83,0.025723958387970924,0.045328881591558456,0.9345422387123108,-5.148454452235135,0.48380687832832336,0.8062712574919192,1.3709555864334106,-1.9666489513073353,0.44562599062919617,0.0,237280,0.0,0.0330188679245283,14822,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\substitution-high\L2\1455-138263-0040.wav
base,1455-138263-0040,3,clean,0.0,0.0,1500,14.83,0.02260851301252842,0.041276030242443085,0.8692589998245239,-2.259561336551009,0.6105621457099915,0.8459121495854109,1.715861201286316,-0.8233898780311772,0.5675107836723328,0.0,237280,0.0,0.0,15513,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\clean\L3\1455-138263-0040.wav
lca,1455-138263-0040,3,clean,0.0,0.0,1500,14.83,0.022970980033278465,0.04129979759454727,0.8227753639221191,-2.507148681101109,0.5996297001838684,0.854698956950206,1.6666433811187744,-1.1388036980946152,0.5864440202713013,0.0,237280,0.0,0.0,15513,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\clean\L3\1455-138263-0040.wav
base,1455-138263-0040,3,dropout-mid,0.05,0.0,1500,14.83,0.024098793044686317,0.044091757386922836,0.9185925722122192,-3.4139596057685355,0.5594712495803833,0.8232631232288258,1.53654146194458,-0.7144712824964587,0.5136923789978027,0.0,237280,0.05390835579514825,0.0,16290,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\base\dropout-mid\L3\1455-138263-0040.wav
lca,1455-138263-0040,3,dropout-mid,0.05,0.0,1500,14.83,0.02454972080886364,0.04412473365664482,0.860076367855072,-3.798998548117426,0.5424634218215942,0.8344085635901525,1.5308868885040283,-1.120763336397788,0.5923720598220825,0.0,237280,0.05390835579514825,0.0,16290,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\original\1455-138263-0040.wav,output\experiments\exp3_low_load_channel_aware_adaptation_v2_strong_perturb_20260531_seed42\samples\lca\dropout-mid\L3\1455-138263-0040.wav
